Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
IR.N,,,,,False,,,False,,True,,,,,,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,8,True,25.0,50.0,4.25,90.0,90.0,70.0,True,True,True,0.7,False,999,1,True,False,19330900,10613500.0,True,False,False,True,1818750,1,False,,,,16.6666666666667,,,3751.82439251611,,,,,,
TER.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,75.0,75.0,True,0.0,75.0,False,4,75.0,75.0,0,9,True,22.2222222222222,70.0,10.425,80.0,90.0,40.0,False,True,False,1.0,True,999,1,True,False,20935400,10954700.0,True,False,False,True,2224630,1,False,,,11.1111111111111,0.0,,,5653.81540854686,11.11,,,11.11,88.89,
WAB.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,10,True,20.0,72.7272727272727,11.0909090909091,81.8181818181818,81.8181818181818,36.3636363636364,True,True,True,0.545454545454545,False,999,3,True,False,30059500,11027200.0,True,False,False,True,2675590,1,False,,,,20.0,,,3842.9429813347,40.0,,,,,
NOW.N,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False,,,,,,,709.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,2,12,True,25.0,66.6666666666667,4.83333333333333,83.3333333333333,83.3333333333333,,True,True,True,0.916666666666667,True,999,3,True,False,276148000,165802000.0,True,False,True,True,4043700,1,False,,,,27.2727272727273,,,46836.499321574,25.0,8.3,16.7,,75.0,
EXC.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,True,100.0,,False,,,False,9,98.4,98.4,4,14,True,28.5714285714286,60.0,7.3,93.3333333333333,93.3333333333333,80.0,False,True,False,1.33333333333333,True,999,1,True,False,48037200,15757400.0,True,False,True,True,4624820,,False,,,,8.33333333333333,,,2677.95740885272,44.0,,,,,
BR.N,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,,,,200.0,,,156.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,100.0,100.0,1,11,True,27.2727272727273,33.3333333333333,8.58333333333333,83.3333333333333,83.3333333333333,50.0,True,True,True,1.25,True,999,1,True,False,27013271,10068228.0,True,False,True,True,2774543,0,False,,,,6.66666666666667,,,4731.61636685292,33.33,8.33,25.0,,66.67,
EMN.N,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,10,True,30.0,54.5454545454545,8.52272727272727,90.9090909090909,90.9090909090909,54.5454545454545,True,True,True,0.818181818181818,True,999,1,True,False,39393800,17798900.0,True,False,True,True,2898540,0,False,,,,23.0769230769231,,,3760.38564337533,10.0,,,,,
AZO.N,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,,,,,,,451.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,1,11,True,27.2727272727273,50.0,8.6875,91.6666666666667,91.6666666666667,66.6666666666667,True,True,True,1.0,True,999,1,True,False,31942934,14330010.0,True,False,False,True,2580977,0,False,,,,18.75,,,1965.44929526594,27.0,,,,,
TEL.N,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,,,,,,,554.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,93.0,93.0,2,12,True,33.3333333333333,50.0,7.17857142857143,85.7142857142857,78.5714285714286,50.0,True,True,True,1.42857142857143,True,999,1,True,False,33387951,15927866.0,True,False,False,True,3487675,0,False,,,16.6666666666667,0.0,,,2050.73097475585,33.33,,8.33,,66.67,25.0
FRT.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,100.0,100.0,1,7,True,42.8571428571429,66.6666666666667,13.6666666666667,88.8888888888889,88.8888888888889,33.3333333333333,False,True,False,0.777777777777778,True,999,1,True,False,16388500,7520920.0,True,False,True,True,1434180,0,False,,,,30.0,,,17228.8546125834,14.0,,,,,
DUK.N,True,True,True,True,False,True,True,False,True,False,True,False,True,False,False,,,,,,,,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,10,75.0,75.0,4,14,True,35.7142857142857,52.9411764705882,7.33823529411765,94.1176470588235,94.1176470588235,,True,True,True,1.58823529411765,True,999,1,True,False,33842600,16451200.0,True,False,True,True,3780510,0,False,,,,33.3333333333333,,,1374.54205759311,50.0,,,,,
KMI.N,,,,,False,,,False,,False,,,,,,,,,,,,167.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,98.0,75.0,5,15,True,13.3333333333333,80.0,10.2666666666667,80.0,80.0,53.3333333333333,True,True,True,0.066666666666667,True,999,1,True,False,32061800,18000300.0,True,False,True,True,2846810,,False,,,,25.0,,,1930.27092113185,7.0,,,,,
DVN.N,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,,,,,,,67.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,75.0,True,83.3333,,False,,,False,17,88.0,88.0,1,11,True,27.2727272727273,56.25,7.953125,81.25,81.25,,True,True,True,0.75,True,999,1,True,False,38285000,11914500.0,True,False,True,True,3089740,1,False,,,,12.5,,,3136.57217761757,9.0,,,,,
RCL.N,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,20.0,100.0,False,13,75.0,75.0,3,13,True,23.0769230769231,61.5384615384615,16.1153846153846,84.6153846153846,84.6153846153846,46.1538461538462,True,True,True,0.692307692307692,True,999,1,True,False,60429600,17551200.0,True,False,True,True,3718490,1,False,,,15.3846153846154,10.0,,,39441.5617473713,14.0,,,,,
VTRS.OQ,,,,,False,,,False,,False,,,,,,,,,,,,398.0,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,3,13,True,23.0769230769231,53.8461538461538,1.0,76.9230769230769,69.2307692307692,69.2307692307692,False,True,False,1.0,True,999,1,True,False,56544500,18552100.0,True,False,False,True,3925030,0,False,,,7.69230769230769,0.0,,,3161.33018008196,15.39,7.7,7.69,,84.61,
CAH.N,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,211.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,17,97.0,97.0,1,11,True,36.3636363636364,58.3333333333333,8.375,91.6666666666667,91.6666666666667,58.3333333333333,False,True,False,1.0,True,999,1,True,False,29905798,13463557.0,True,False,False,True,3441737,1,False,,,,37.5,,,164.928350043568,23.1,15.4,7.7,,76.9,
MKC.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,1,11,True,36.3636363636364,72.7272727272727,9.88636363636364,90.9090909090909,90.9090909090909,54.5454545454545,True,True,True,0.727272727272727,True,999,1,True,False,27337400,12718700.0,True,False,True,True,2580840,,False,,,,0.0,,,4326.97573560835,27.0,,,,,
IEX.N,True,True,False,True,False,True,True,False,False,True,False,True,True,False,True,,,,110.0,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,10,True,30.0,66.6666666666667,6.39583333333333,91.6666666666667,91.6666666666667,66.6666666666667,False,True,False,0.5,False,999,3,True,False,18455994,7495227.0,True,True,True,True,2820007,3,False,,,,62.5,,,5800.30610641441,,,,,,
VLO.N,,,,,False,,,False,,False,,,,,,,,,,,,114.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,2,12,True,25.0,50.0,9.0625,91.6666666666667,91.6666666666667,50.0,True,True,True,1.33333333333333,True,999,1,True,False,56265300,22691900.0,True,False,True,True,3586870,,False,,,,16.6666666666667,,,493.654860191091,27.273,,,,,
EXPD.N,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,,,,,,,145.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,0,9,True,33.3333333333333,50.0,7.35,90.0,80.0,60.0,False,True,False,0.4,True,999,1,True,False,37536208,10833047.0,True,False,True,True,2899696,0,False,,,,0.0,,,2198.79231111146,42.0,,,,,
LH.N,,,,,False,,,False,,False,,,,,,,,,,,,357.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,85.7142857142857,False,True,85.7143,83.3333333333333,False,85.7143,100.0,True,0.0,100.0,False,11,91.0,91.0,0,10,True,30.0,60.0,9.925,90.0,90.0,60.0,True,True,True,1.3,True,999,1,True,False,39393000,20551600.0,True,False,False,True,2674020,1,False,,,10.0,30.0,,,2443.59806214293,27.27,9.09,18.18,,72.73,
SW.N,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,7,97.62,97.85,2,12,True,33.3333333333333,50.0,8.3125,83.3333333333333,75.0,75.0,False,True,False,0.75,False,999,3,True,False,9520000,7090221.6,True,False,True,True,1568784,0,False,,,58.3333333333333,33.3333333333333,,,941.921440585733,,,,,,
DRI.N,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,,,,200.0,,,542.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,9,True,33.3333333333333,66.6666666666667,6.41666666666667,88.8888888888889,88.8888888888889,88.8888888888889,True,True,True,1.33333333333333,True,999,1,True,False,25960644,11891842.0,True,False,False,True,2140301,1,False,,,,16.6666666666667,,,2695.80934579439,20.0,,,,80.0,20.0
MAA.N,,,,,False,,,False,,False,,,,,,,,,,,,145.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,99.0,99.0,2,12,True,25.0,69.2307692307692,9.76923076923077,92.3076923076923,92.3076923076923,61.5384615384615,True,True,True,0.384615384615385,True,999,1,True,False,19088100,7667660.0,True,False,False,True,2699220,1,False,,,,12.5,,,10735.2312606857,8.0,,8.0,,92.0,
JNJ.N,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,5,15,True,40.0,31.25,7.453125,93.75,87.5,62.5,True,True,True,1.0,True,999,1,True,False,35353500,29575974.0,True,False,False,True,4023537,0,False,,,6.66666666666667,25.0,,9.09090909090909,428.091397849462,21.4,,,,,
COR.N,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,,,,,,,245.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,10,True,30.0,50.0,12.0,90.0,80.0,30.0,True,True,True,0.3,True,999,1,True,False,34533111,16735752.0,True,False,False,True,2527181,1,False,,,10.0,50.0,,,144.740116316309,20.0,10.0,10.0,,80.0,
SHW.N,,,,,False,,,False,,False,,,,,,,,,,,,366.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,1,11,True,27.2727272727273,66.6666666666667,7.0,91.6666666666667,91.6666666666667,75.0,True,True,True,1.66666666666667,True,999,1,True,False,33938000,15843800.0,True,True,True,True,3089510,3,False,,,,25.0,,,1701.61346930999,36.0,,,,64.0,36.0
GD.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,100.0,100.0,2,12,True,25.0,46.1538461538462,8.19230769230769,92.3076923076923,92.3076923076923,76.9230769230769,True,True,True,0.538461538461538,True,999,1,True,False,49559000,23553900.0,True,False,True,False,3833750,,False,,,,23.0769230769231,,,1288.28407288986,,,,,,
SBAC.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,100.0,100.0,0,8,True,25.0,55.5555555555556,15.75,88.8888888888889,88.8888888888889,22.2222222222222,True,True,True,0.555555555555556,False,999,3,True,False,25791400,9995180.0,True,True,True,True,2079280,3,False,,,,5.88235294117647,,,11170.7661456235,22.2,11.1,11.1,,77.8,
MPWR.OQ,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,,,,400.0,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,7,True,14.2857142857143,42.8571428571429,16.2857142857143,85.7142857142857,85.7142857142857,14.2857142857143,True,True,True,0.142857142857143,False,999,3,True,False,54980844,20664936.0,True,False,True,True,1932500,1,False,,,14.2857142857143,20.0,,,30644.5421447952,62.5,50.0,,12.5,37.5,
COP.N,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,,,,,,,,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,8,75.0,75.0,5,15,True,26.6666666666667,40.0,5.53333333333333,86.6666666666667,86.6666666666667,80.0,True,True,True,1.53333333333333,True,999,1,True,False,60783800,23886600.0,True,False,True,True,4647670,0,False,,,,40.0,,,1326.34633848302,,,,,,
ORCL.N,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,80.0,True,True,100.0,80.0,True,100.0,,False,,,False,7,75.0,75.0,4,15,True,28.5714285714286,56.25,13.640625,75.0,62.5,25.0,True,True,True,0.75,True,999,1,True,True,25090292,10139922.0,True,False,False,True,5491196,1,False,,,,33.3333333333333,,,642.221050476093,,,,,,
AMP.N,,,,,False,,,False,,False,,,,,,,,,,,,165.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,95.0,95.0,0,9,True,22.2222222222222,66.6666666666667,9.61111111111111,88.8888888888889,88.8888888888889,55.5555555555556,True,True,True,0.555555555555556,True,999,1,True,False,48377000,21229500.0,True,False,True,True,2243520,,False,,,,20.0,,,3598.67589079818,11.0,,,,,
NXPI.OQ,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,,20,,,2022,2025,385.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,10,True,40.0,66.6666666666667,5.83333333333333,91.6666666666667,91.6666666666667,66.6666666666667,False,True,False,1.83333333333333,True,999,1,True,False,36649805,20771851.0,True,False,True,True,3208394,1,False,,,100.0,16.6666666666667,,40.0,2775.44907232109,,,,,,
CPRT.OQ,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,,,1,11,True,18.1818181818182,63.6363636363636,14.75,81.8181818181818,81.8181818181818,36.3636363636364,True,True,True,0.818181818181818,True,999,1,True,True,31658718,31033606.0,True,False,False,True,6743951,1,False,,,,0.0,,,9042.96840745621,18.0,9.0,9.0,,82.0,
TXT.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,10,True,30.0,58.3333333333333,11.875,91.6666666666667,91.6666666666667,41.6666666666667,True,True,True,1.5,True,999,1,True,False,30389107,17770781.0,True,True,False,True,3275497,5,False,,,10.0,25.0,,,2608.2831516608,10.0,,,,,
TXT.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,10,True,30.0,70.0,11.775,90.0,90.0,40.0,True,True,True,1.7,True,999,1,True,False,33034300,18576000.0,True,True,True,True,2633500,5,False,,,10.0,25.0,,,2667.9292521402,10.0,,,,,
T.N,True,True,False,True,False,False,False,False,True,True,False,True,True,True,True,,,,95.0,,,219.0,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,,True,,100.0,True,0.0,100.0,False,6,75.0,75.0,0,10,True,20.0,38.4615384615385,7.15384615384615,92.3076923076923,92.3076923076923,,False,True,False,1.61538461538462,True,999,1,True,False,69022399,22915526.0,True,False,True,True,4810347,0,False,,,,30.7692307692308,,,571.656678344556,20.0,,10.0,10.0,80.0,
MTCH.OQ,,,,,False,,,False,,True,,,,,,,,,,,,238.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,80.0,True,True,100.0,33.3333,True,100.0,100.0,True,0.0,100.0,False,13,75.0,75.0,1,11,True,45.4545454545455,45.4545454545455,3.63636363636364,81.8181818181818,72.7272727272727,72.7272727272727,True,True,True,1.09090909090909,False,999,3,True,False,58654800,25397700.0,True,True,False,True,3171990,3,False,,,,20.0,,,19661.1783003942,27.29,18.19,9.1,,72.71,
NDAQ.OQ,,,,,False,,,False,,True,,,,,,,,,,,,202.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,92.0,92.0,1,11,True,36.3636363636364,54.5454545454545,6.72727272727273,90.9090909090909,90.9090909090909,72.7272727272727,False,True,False,1.63636363636364,True,999,1,True,False,37021100,19965900.0,True,False,True,True,3746500,1,False,,,18.1818181818182,30.7692307692308,,8.33333333333333,6289.68739381583,18.18,,,,,
FFIV.OQ,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,,,,260.0,,,88.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,2,12,True,25.0,41.6666666666667,6.45833333333333,91.6666666666667,83.3333333333333,75.0,False,True,False,0.666666666666667,True,999,1,True,False,33391818,12823862.0,True,False,True,True,3529542,1,False,,,,40.0,,,12386.4012953267,36.36,18.18,9.09,9.09,63.64,
LEN.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,11,True,18.1818181818182,69.2307692307692,14.0208333333333,76.9230769230769,76.9230769230769,23.0769230769231,True,True,True,1.30769230769231,True,999,1,True,False,120207000,38852100.0,True,False,False,True,2925650,2,False,,,,14.2857142857143,,,4430.66341819415,,,,,,
CDNS.OQ,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,,,,125.0,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,9,True,22.2222222222222,63.6363636363636,13.1818181818182,90.9090909090909,90.9090909090909,45.4545454545455,False,True,False,1.27272727272727,True,999,1,True,False,32710229,9604640.0,True,False,True,True,3076835,1,False,,,,14.2857142857143,,,12192.1572661729,40.0,,,,,
CDNS.OQ,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,,,,125.0,,,102.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,10,True,20.0,90.9090909090909,11.8181818181818,81.8181818181818,81.8181818181818,45.4545454545455,True,True,True,0.909090909090909,True,999,1,True,False,53655871,,True,False,True,True,2916984,1,False,,,,11.1111111111111,,,17955.6525504611,45.0,45.0,,,55.0,
NVDA.OQ,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,,,,,,,,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,3,13,True,23.0769230769231,50.0,14.5714285714286,92.8571428571429,92.8571428571429,50.0,False,True,False,0.357142857142857,True,999,1,True,False,48212471,19316401.0,True,False,False,True,4521293,1,False,,,7.69230769230769,40.0,,,2891.30260869565,23.08,15.38,7.69,,76.92,0.01
WELL.N,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,,,,,,,127.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,87.5,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,99.0,99.0,1,11,True,36.3636363636364,75.0,7.975,91.6666666666667,91.6666666666667,58.3333333333333,False,True,False,0.416666666666667,True,999,1,True,False,25139900,12753700.0,True,False,True,True,3110600,,False,,,,16.6666666666667,,,5301.40527865174,50.0,10.0,20.0,20.0,50.0,
PLD.N,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False,,,,,,,218.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,11,True,27.2727272727273,45.4545454545455,10.475,90.9090909090909,90.9090909090909,36.3636363636364,True,True,True,1.45454545454545,True,999,1,True,False,61027000,24901500.0,True,True,False,True,3313850,3,False,,,9.09090909090909,0.0,,,12822.3068260131,27.0,18.0,9.0,,73.0,
ROST.OQ,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,1,11,True,36.3636363636364,72.7272727272727,16.5681818181818,81.8181818181818,72.7272727272727,27.2727272727273,True,True,True,0.272727272727273,True,999,1,True,False,50573800,17518200.0,True,True,False,True,4844870,3,False,,,,16.6666666666667,,,4035.70174598615,,,,,,
MRK.N,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,,,,,,,133.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,12,75.0,75.0,3,13,True,46.1538461538462,43.75,7.859375,81.25,81.25,,True,True,True,1.0625,True,999,1,True,False,60569200,15196900.0,True,False,True,True,4157810,0,False,,,,33.3333333333333,,,1243.61859395532,21.0,,21.0,,79.0,
WEC.N,,,,,False,,,False,,False,,,,,,,,,,,,151.0,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,9,94.0,94.0,0,10,True,30.0,61.5384615384615,9.36538461538461,84.6153846153846,84.6153846153846,,True,True,True,1.76923076923077,True,999,1,True,False,40211000,18481900.0,True,False,True,True,3395770,1,False,,,,28.5714285714286,,,4835.37758537759,36.0,,,,,
MSCI.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,False,83.3333,80.0,True,0.0,80.0,False,10,75.0,75.0,0,10,True,30.0,72.7272727272727,8.63636363636364,90.9090909090909,90.9090909090909,63.6363636363636,True,True,True,0.727272727272727,True,999,1,True,False,24323300,10338300.0,True,False,True,True,2545130,1,False,,,,0.0,,,11902.5318809517,30.0,,,,,
