Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
CMI.N,,,,,False,,,False,,False,,,,,,,,,,,,313.5,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,15,75.0,75.0,2,12,True,33.3333333333333,25.0,11.875,91.6666666666667,91.6666666666667,33.3333333333333,True,True,True,1.0,True,999,1,True,False,34144100.0,17291600.0,True,False,False,True,3425010.0,,False,,,,36.0,,,1723.49199939428,33.3,,16.7,8.3,66.7,8.3
PNR.N,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,True,7,100.0,100.0,0,10,True,40.0,40.0,7.425,90.0,90.0,50.0,False,True,False,1.0,True,999,1,True,False,20457509.0,9429546.0,True,False,False,True,2276024.0,1,False,,,,12.5,,,5433.88998087548,40.0,,,,,
CRL.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,90.0,True,0.0,90.0,False,5,75.0,75.0,3,13,True,23.0769230769231,53.8461538461538,11.5384615384615,92.3076923076923,92.3076923076923,46.1538461538462,True,True,True,0.923076923076923,True,999,1,True,False,24577800.0,13483400.0,True,False,False,True,3413670.0,1,False,,,,20.0,,,8405.73296310141,,,,,,
DECK.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,60.0,100.0,True,66.6666666666667,,False,,,False,10,75.0,75.0,0,10,True,30.0,40.0,6.375,70.0,90.0,60.0,False,True,False,1.2,True,999,1,True,False,14931260.0,6748144.0,True,False,False,True,1999371.0,0,False,,,,22.2222222222222,,,7001.14268887775,,,,,,
HPQ.N,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,,50,,,2020,2030,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,35,75.0,75.0,2,12,True,41.6666666666667,69.2307692307692,4.63461538461539,84.6153846153846,84.6153846153846,84.6153846153846,False,True,False,1.15384615384615,True,999,1,True,False,38218540.0,12479815.0,True,False,True,True,3674713.0,0,False,,,,40.0,,,674.774272144635,45.0,,,,,
ROP.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,98.75,100.0,0,10,True,30.0,50.0,13.625,90.0,90.0,30.0,False,True,False,0.9,True,999,1,True,False,34032716.0,19078952.0,True,False,False,True,4145000.0,1,False,,,10.0,0.0,,,8460.79852824185,,,,,,
LW.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,100.0,100.0,0,10,True,20.0,45.4545454545455,2.72727272727273,90.9090909090909,90.9090909090909,81.8181818181818,False,True,False,1.09090909090909,True,999,1,True,False,14615826.0,6659042.0,True,False,False,True,2087044.0,1,False,,,,28.5714285714286,,,3853.97795591182,,,,,,
TGT.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,87.5,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,85.0,85.0,4,14,True,28.5714285714286,50.0,7.75,92.8571428571429,85.7142857142857,64.2857142857143,True,True,True,1.42857142857143,True,20,1,True,False,44538044.0,18938363.0,True,False,False,True,3485799.0,0,False,,,7.14285714285714,27.2727272727273,,,570.181841458419,46.0,0.0,15.0,31.0,54.0,0.0
NTAP.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,8,True,25.0,33.3333333333333,6.91666666666667,88.8888888888889,88.8888888888889,44.4444444444444,False,True,False,0.888888888888889,True,999,1,True,False,27407180.0,9491209.0,True,False,True,True,2537810.0,,False,,,,0.0,,,5064.15003695491,,,,,,
OXY.N,True,True,True,True,False,True,True,False,False,True,False,False,True,True,True,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,85.7143,100.0,True,100.0,71.4286,True,0.0,71.4286,False,12,96.0,96.0,1,11,True,18.1818181818182,73.3333333333333,6.41666666666667,86.6666666666667,93.3333333333333,,True,True,True,1.13333333333333,True,999,1,True,False,47081100.0,14165500.0,True,False,True,True,3124560.0,,False,,,9.09090909090909,28.5714285714286,,,2626.26764098845,18.2,,,,,
IR.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,10,True,20.0,57.1428571428571,3.71428571428571,92.8571428571429,92.8571428571429,,False,True,False,0.714285714285714,False,999,1,True,False,25154900.0,12141200.0,True,False,False,True,1729530.0,1,False,,,,0.0,,,6331.14366253901,,,,,,
TER.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,,True,False,,,True,,,False,,,False,4,75.0,75.0,0,9,True,22.2222222222222,77.7777777777778,10.5555555555556,77.7777777777778,88.8888888888889,44.4444444444444,False,True,False,1.11111111111111,True,999,1,True,False,19169500.0,10367000.0,True,False,False,True,2197500.0,1,False,,,11.1111111111111,0.0,,,6141.17904102203,12.5,,,,87.5,12.5
WAB.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,83.3333,100.0,True,100.0,87.5,True,0.0,87.5,False,9,75.0,75.0,0,10,True,20.0,58.3333333333333,11.7916666666667,75.0,83.3333333333333,33.3333333333333,True,True,True,0.583333333333333,False,999,3,True,False,28006600.0,11044400.0,True,False,False,True,2377760.0,1,False,,,,14.2857142857143,,,3706.48879713079,30.0,,,,,
NOW.N,True,True,False,True,False,True,True,False,False,False,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,1,11,True,36.3636363636364,83.3333333333333,4.375,83.3333333333333,75.0,66.6666666666667,True,True,True,0.666666666666667,False,999,3,True,False,82429691.0,25124056.0,True,False,False,True,3647154.0,1,False,,,,25.0,,,18238.739422465,,,,,,
EXC.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,True,100.0,,False,,,False,15,75.0,75.0,3,13,True,30.7692307692308,73.3333333333333,8.1,93.3333333333333,93.3333333333333,,False,True,False,1.33333333333333,True,999,1,True,False,34128500.0,15162800.0,True,False,True,True,5121070.0,1,False,,,,0.0,,,2048.16059533097,,,,,,
BR.N,,,,,False,,,False,,False,,,,,,,,,,,,150.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,7,100.0,100.0,1,11,True,18.1818181818182,36.3636363636364,8.27272727272727,81.8181818181818,81.8181818181818,45.4545454545455,True,True,True,0.909090909090909,True,999,1,True,False,26997500.0,10253200.0,True,False,True,True,2376490.0,0,False,,,,6.66666666666667,,,5406.31195306086,,,,,,
EMN.N,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,10,True,30.0,61.5384615384615,10.0769230769231,92.3076923076923,92.3076923076923,,True,True,True,0.846153846153846,True,999,1,True,False,27867400.0,13562000.0,True,False,True,True,2890700.0,0,False,,,,9.09090909090909,,,3288.96494748023,18.0,,,,,
AZO.N,,,,,False,,,False,,False,,,,,,,,,,,,488.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,10,True,30.0,50.0,9.325,90.0,90.0,70.0,True,True,True,1.2,True,999,1,True,False,34556200.0,14839000.0,True,False,False,True,2152500.0,0,False,,,,16.6666666666667,,,2362.07415103626,30.0,,,,,
TEL.N,,,,,False,,,True,,False,,,,,,,,,,,,589.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,100.0,100.0,3,13,True,23.0769230769231,50.0,6.39285714285714,85.7142857142857,78.5714285714286,64.2857142857143,True,True,True,1.35714285714286,True,999,1,True,False,30998012.0,14715856.0,True,False,False,True,3639337.0,0,False,,,15.3846153846154,17.6470588235294,,,2077.19707833546,,,,,,
FRT.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,98.0,100.0,0,9,True,33.3333333333333,66.6666666666667,12.6666666666667,88.8888888888889,77.7777777777778,33.3333333333333,False,True,False,0.444444444444444,True,999,1,True,False,10988159.0,7481796.0,True,False,False,True,1472034.0,0,False,,,,25.0,,,13151.691095328,14.0,,,,,
DUK.N,True,True,True,True,False,True,True,False,True,False,True,False,True,False,False,,,,,,,,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,9,75.0,75.0,3,13,True,30.7692307692308,60.0,8.93333333333333,93.3333333333333,93.3333333333333,,True,True,True,1.46666666666667,True,999,1,True,False,34408597.0,14544400.0,True,False,True,True,3763335.0,0,False,,,,21.4285714285714,,,1472.59252760421,38.0,,,,,
KMI.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,98.0,75.0,6,16,True,12.5,81.25,9.546875,81.25,81.25,62.5,True,True,True,0.0625,True,999,1,True,False,12264900.0,4847940.0,True,False,True,True,3062470.0,,False,,,,25.0,,,1048.28205128205,7.0,,,,,
DVN.N,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,75.0,False,75.0,,False,,,False,26,87.0,87.0,1,11,True,27.2727272727273,63.6363636363636,10.1136363636364,81.8181818181818,72.7272727272727,,False,True,False,0.545454545454545,True,999,1,True,False,31500300.0,13355000.0,True,False,True,True,3528050.0,1,False,,,9.09090909090909,16.6666666666667,,,6524.50289975145,9.0,,,,,
RCL.N,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,16.6666666666667,100.0,False,19,75.0,75.0,2,12,True,25.0,61.5384615384615,16.8653846153846,92.3076923076923,92.3076923076923,53.8461538461538,True,True,True,0.769230769230769,True,999,1,True,False,36566700.0,12083500.0,True,False,True,True,2863010.0,1,False,,,16.6666666666667,11.1111111111111,,,16554.9697687211,,,,,,
VTRS.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,2,75.0,75.0,3,13,True,23.0769230769231,46.1538461538462,0.0,76.9230769230769,69.2307692307692,69.2307692307692,False,True,False,1.23076923076923,True,999,1,True,False,58305800.0,29057400.0,True,False,False,True,2905600.0,1,False,,,7.69230769230769,0.0,,,4880.78017746526,,,,,,
CAH.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,88.8888888888889,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,97.0,97.0,2,12,True,33.3333333333333,50.0,8.48214285714286,92.8571428571429,92.8571428571429,50.0,False,True,False,1.14285714285714,True,999,1,True,False,27344400.0,12482400.0,True,False,False,True,4186330.0,1,False,,,,37.5,,,168.307410120209,17.0,,,,,
MKC.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,1,11,True,36.3636363636364,72.7272727272727,8.88636363636364,90.9090909090909,90.9090909090909,54.5454545454545,True,True,True,0.818181818181818,True,999,1,True,False,42850578.0,19546334.0,True,False,False,True,2575501.0,1,False,,,,16.6666666666667,,,7650.11300947994,36.0,,,,,
IEX.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,10,True,20.0,63.6363636363636,6.75,90.9090909090909,90.9090909090909,54.5454545454545,False,True,False,0.727272727272727,False,999,3,True,False,15439800.0,6719770.0,True,True,False,True,2431990.0,3,False,,,,57.1428571428571,,,5584.41840277778,,,,,,
VLO.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,1,11,True,27.2727272727273,54.5454545454545,8.86363636363636,90.9090909090909,90.9090909090909,63.6363636363636,True,True,True,1.36363636363636,True,999,1,True,False,50158000.0,19922417.0,True,False,True,True,3477194.0,,False,,,,16.6666666666667,,,772.707665762879,,,,,,
EXPD.N,,,,,False,,,False,,True,,,,,,,,,,,,190.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,9,True,33.3333333333333,44.4444444444444,7.08333333333333,88.8888888888889,77.7777777777778,55.5555555555556,False,True,False,0.555555555555556,True,999,1,True,False,45817800.0,13026300.0,True,False,False,True,2292370.0,0,False,,,,0.0,,,2772.88710019064,40.0,,,,,
LH.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,85.7142857142857,False,True,85.7142857142857,83.3333333333333,False,83.3333333333333,100.0,True,0.0,100.0,False,15,97.5,97.5,0,9,True,22.2222222222222,70.0,10.375,90.0,80.0,50.0,True,True,True,1.2,True,999,1,True,False,28353285.0,14735561.0,True,False,False,True,9784820.0,,False,,,11.1111111111111,30.0,,,2028.34960832707,,,,,,
SW.N,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,99.26,97.62,2,12,True,33.3333333333333,50.0,7.3125,83.3333333333333,75.0,75.0,False,True,False,0.416666666666667,False,999,3,True,False,6698000.0,7850152.33047,True,False,True,True,1590132.6,0,False,,,58.3333333333333,33.3333333333333,,,785.228604923798,,,,,,
DRI.N,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,,,,,,,567.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,75.0,100.0,True,100.0,80.0,True,0.0,80.0,False,4,75.0,75.0,0,8,True,25.0,75.0,6.1875,75.0,87.5,75.0,True,True,True,1.25,True,999,1,True,False,26422300.0,10128200.0,True,False,False,True,1925160.0,1,False,,,,16.6666666666667,,,3671.75275496449,12.5,,,,,
MAA.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,97.0,97.0,3,13,True,23.0769230769231,69.2307692307692,8.76923076923077,92.3076923076923,84.6153846153846,61.5384615384615,True,True,True,0.538461538461538,True,999,1,True,False,12562100.0,4725310.0,True,False,False,True,2640500.0,1,False,,,,12.5,,,7486.42418521273,8.0,,8.0,,92.0,
JNJ.N,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,5,15,True,26.6666666666667,33.3333333333333,6.30357142857143,86.6666666666667,86.6666666666667,,True,True,True,1.13333333333333,True,999,1,True,False,67447920.0,25365777.0,True,False,False,True,3418064.0,0,False,,,6.66666666666667,27.2727272727273,,11.1111111111111,821.944210872665,,,,,,
COR.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,0,10,True,30.0,50.0,11.025,90.0,80.0,30.0,True,True,True,0.4,True,999,1,True,False,33282600.0,14873800.0,True,True,False,True,2528800.0,3,False,,,10.0,50.0,,,155.534162970994,10.0,,,,,
SHW.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,10,True,30.0,63.6363636363636,8.04545454545455,90.9090909090909,90.9090909090909,,True,True,True,1.63636363636364,True,999,1,True,False,31711047.0,15323284.0,True,True,False,True,2894172.0,3,False,,,,16.6666666666667,,,1727.02129977072,30.0,,,,70.0,30.0
GD.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,85.7143,True,True,100.0,100.0,True,100.0,100.0,True,14.2857142857143,100.0,False,8,100.0,100.0,2,12,True,25.0,38.4615384615385,8.5,92.3076923076923,92.3076923076923,69.2307692307692,True,True,True,0.461538461538462,True,999,1,True,False,40503900.0,19328500.0,True,False,False,False,3662190.0,,False,,,,21.4285714285714,,,1068.0,,,,,,
SBAC.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,,True,False,,,True,,,False,,,True,7,98.41,90.0,0,9,True,22.2222222222222,55.5555555555556,14.75,88.8888888888889,88.8888888888889,22.2222222222222,True,True,True,0.555555555555556,False,999,3,True,False,32644200.0,12819000.0,True,True,False,True,2631060.0,3,False,,,,6.25,,,15670.6852834522,32.2,,,,,
MPWR.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,7,True,14.2857142857143,42.8571428571429,15.2857142857143,85.7142857142857,85.7142857142857,28.5714285714286,True,True,True,0.142857142857143,False,999,3,True,False,49165500.0,20254800.0,True,False,True,True,1727500.0,1,False,,,14.2857142857143,20.0,,,40706.6567312469,71.0,57.0,,14.0,29.0,
COP.N,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,,,,,,,,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,9,75.0,75.0,4,14,True,28.5714285714286,28.5714285714286,4.85714285714286,92.8571428571429,92.8571428571429,,True,True,True,1.28571428571429,True,999,1,True,False,64818237.0,28054551.0,True,False,True,True,3804312.0,0,False,,,,30.0,,,3450.71534284497,,,,,,
ORCL.N,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,80.0,True,True,100.0,80.0,True,100.0,,False,,,False,4,75.0,75.0,4,14,True,21.4285714285714,50.0,14.5,71.4285714285714,64.2857142857143,21.4285714285714,True,True,True,0.571428571428571,True,999,1,True,True,51493480.0,34168619.0,True,False,False,True,5332240.0,1,False,,,,28.5714285714286,,,1303.43441502557,,,,,,
AMP.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,100.0,100.0,0,9,True,22.2222222222222,55.5555555555556,8.61111111111111,88.8888888888889,88.8888888888889,55.5555555555556,True,True,True,0.555555555555556,True,999,1,True,False,48121000.0,20794700.0,True,False,True,True,2230000.0,0,False,,,,17.6470588235294,,,4024.16792105703,11.0,,,,,
NXPI.OQ,,,,,False,,,True,,True,,,,,,,,,,,,417.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,1,11,True,36.3636363636364,66.6666666666667,5.375,91.6666666666667,91.6666666666667,66.6666666666667,False,True,False,1.91666666666667,True,999,1,True,False,39158600.0,20911900.0,True,False,False,True,3758170.0,1,False,,,90.9090909090909,16.6666666666667,,40.0,3539.60047003525,,,,,,
CPRT.OQ,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,10,True,20.0,60.0,15.125,80.0,80.0,40.0,True,True,True,0.5,True,999,1,True,False,16849400.0,8533030.0,True,False,False,True,6677390.0,1,False,,,,0.0,,,6257.87833657071,,,,,,
TXT.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,2,12,True,25.0,58.3333333333333,10.875,91.6666666666667,91.6666666666667,41.6666666666667,True,True,True,1.41666666666667,True,999,1,True,False,31379322.0,18921598.0,True,True,True,True,2790000.0,5,False,,,8.33333333333333,25.0,,,2302.22465150404,,,,,,
T.N,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,,,,,,,,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,,True,,100.0,True,0.0,100.0,False,10,75.0,75.0,3,13,True,23.0769230769231,40.0,6.86666666666667,86.6666666666667,86.6666666666667,73.3333333333333,True,True,True,1.86666666666667,True,999,1,True,False,87438500.0,24820900.0,True,False,False,True,5168010.0,0,False,,,,22.2222222222222,,,652.341127143049,30.0,,,,,
MTCH.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,80.0,False,False,87.5,33.3333,True,100.0,100.0,True,0.0,100.0,False,10,,,1,11,True,45.4545454545455,50.0,7.325,75.0,70.0,,True,True,True,1.7,False,999,1,True,False,27029325.0,13705132.0,True,True,False,True,3116890.0,3,False,,,,0.0,,,11303.3393566345,,,,,,
NDAQ.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,92.0,92.0,0,10,True,30.0,90.9090909090909,6.95454545454545,90.9090909090909,90.9090909090909,63.6363636363636,False,True,False,1.27272727272727,True,999,1,True,False,31690800.0,15807600.0,True,False,False,True,3520880.0,1,False,,,20.0,23.0769230769231,,8.33333333333333,5631.91754043007,10.0,,,,,
FFIV.OQ,True,True,False,True,False,True,True,False,True,True,False,False,True,True,False,,,,,,,56.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,17,75.0,75.0,1,11,True,27.2727272727273,46.1538461538462,7.55769230769231,92.3076923076923,92.3076923076923,,False,True,False,0.538461538461538,True,999,1,True,False,28019300.0,11469726.0,True,False,False,True,3312493.0,0,False,,,9.09090909090909,36.3636363636364,,,10762.5135591085,36.36,18.18,9.09,9.09,63.64,
LEN.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,2,12,True,8.33333333333333,75.0,14.2272727272727,75.0,75.0,25.0,True,True,True,1.41666666666667,True,999,1,True,False,77852029.0,25169936.0,True,False,False,True,2405066.0,2,False,,,,14.2857142857143,,,3461.80507908495,,,,,,
