Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
PLD.N,B+,B+,72.2171700385233,72.2171700385233,100.0,B+,B+,A-,72.4152322914178,66.9605797807483,76.5634258750012,B+,A-,A-,B+,B,A+,C,B,A-,A-,71.2765957446808,80.9192200557103,81.3765182186235,71.5584415584416,59.7916666666667,97.2727272727273,40.1369863013699,60.4070438799076,79.7199769053118,80.5891635981063
ROST.OQ,B,B,59.2267011335513,59.2267011335513,100.0,B,B,C+,58.6702338242847,65.2895993114114,48.3374987984235,A-,B-,D-,B,C+,B,B,A-,D-,A-,79.368932038835,54.7029702970297,0.0,63.0165289256198,43.1937172774869,64.0495867768595,59.1304347826087,80.7015011547344,5.96131639722864,77.2225144660705
MRK.N,A-,B,75.2736706796887,62.6368353398443,50.0,A+,C+,A-,93.2306083670609,42.9352794951322,82.7774144320906,A+,A+,D-,A+,A-,A+,A+,C-,B,A+,95.8333333333333,95.863309352518,0.0,98.8861386138614,80.8755760368664,99.8762376237624,97.6744186046512,26.1114318706697,64.3908775981524,94.8711204629143
WEC.N,B+,B+,66.9611602656227,66.9611602656227,100.0,B,B,B+,61.8960007465811,60.9680457674114,74.3598790144259,B,A+,B-,C,B+,A+,B,C+,A,A,65.0826446280992,97.8260869565217,55.1502145922747,36.3461538461538,67.6470588235294,95.1923076923077,62.6086956521739,46.2615473441109,89.7372979214781,91.3466596528143
MSCI.N,B,B,63.7665154972037,63.7665154972037,100.0,B,B-,B+,63.9369793653098,57.3111043415827,72.6773672301195,A+,B+,C,B,A+,B-,C-,B-,B,A-,98.0769230769231,72.9166666666667,38.5321100917431,59.2436974789916,95.6273764258555,57.9831932773109,25.9587020648968,51.7176674364896,59.858545034642,81.4571278274592
TMO.N,B+,B+,74.1325076611089,74.1325076611089,100.0,A,B-,B+,86.6704485327037,57.6716151379344,74.0309441801979,A,A,C+,A+,A-,A+,A,B-,C+,A+,87.3134328358209,87.4358974358974,50.0,94.0514469453376,79.6875,92.1221864951768,83.3333333333333,53.8539260969977,45.5975750577367,94.8711204629143
F.N,A-,C+,76.405737726505,44.684350344734,12.962962962963,A,C-,A+,88.8240599016108,30.8375119816603,93.8258001325152,A+,A+,A,A,A,A,A,D,C,A+,98.4649122807018,96.3362068965517,90.0,88.5542168674699,89.9521531100478,88.1526104417671,87.8661087866109,15.3435334872979,39.7950346420323,94.8711204629143
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,A-,B+,75.9919522116276,66.7459761058138,57.5,A-,A-,B+,78.4229703299638,79.7490606548578,71.5336501805775,B,A-,B+,A-,A+,C+,A-,A+,C+,B,66.4012738853503,76.7692307692308,71.7213114754098,81.3432835820896,92.156862745098,46.865671641791,79.2063492063492,92.9347826086956,49.4565217391304,59.2592592592593
IBM.N,B+,B+,73.6873549439202,73.6873549439202,100.0,A+,B-,A-,96.1635999892649,52.8868658932801,78.5071706307124,A+,A+,B-,A+,A-,A+,A+,C,A,B+,99.5238095238095,99.7282608695652,52.1341463414634,99.0221642764016,80.7112068965517,99.6740547588005,98.0510752688172,40.3146651270208,83.3573903002309,70.0420831141504
IQV.N,B,B,65.5133242263362,65.5133242263362,100.0,A-,B-,B-,82.4000284233441,56.3321674155773,56.2065637065637,C+,A+,D-,A+,B+,A,B+,B-,C,A,42.8571428571429,93.2432432432432,0.0,95.4819277108434,69.1489361702128,86.0441767068273,72.9253112033195,54.98046875,38.8532366071429,89.3090569561158
VRTX.OQ,B,B,62.6743705257056,62.6743705257056,100.0,B+,C+,B,74.4036688675898,45.6193892487551,62.028274888465,B,A-,D,A-,B,A,B+,B-,C-,C,61.9266055045872,78.4457478005865,13.1147540983607,79.7511312217195,60.6060606060606,90.158371040724,71.6312056737589,51.3811383928571,32.6590401785714,36.2511671335201
DXCM.OQ,C+,C+,45.7771893054029,45.7771893054029,100.0,B+,D+,C,67.1875241372482,19.9095473230531,40.8001202777322,B+,B,D-,A-,D+,A-,A,D,C,C,69.4029850746269,58.7179487179487,0.0,82.7974276527331,22.9166666666667,77.0096463022508,86.1386138613861,12.1102771362587,34.7719399538106,36.612309310889
PEP.OQ,A,A,87.8834992236771,83.5250829451719,79.1666666666667,A,A+,A-,89.7337480859929,93.2682633507181,80.5608607223168,A,B+,A-,A+,A,A+,A-,A+,A-,A+,90.7766990291262,70.2830188679245,78.7037037037037,95.8333333333333,89.5348837209302,99.537037037037,78.0952380952381,95.7996535796767,80.9035796766744,99.1583377169911
AOS.N,B-,B-,53.3164445677422,53.3164445677422,100.0,C+,B+,C+,45.9560780097853,67.6539661067329,49.4103919319066,B-,D+,B,C-,C-,A,C,A+,D-,C,54.3877551020408,18.8149688149688,61.8072289156626,32.1296296296296,27.6018099547511,90.2777777777778,33.9181286549708,93.8077367205543,1.16916859122402,36.612309310889
BLK.N,A-,A-,78.0032379586729,78.0032379586729,100.0,B+,A-,A+,73.0238898396406,77.3747564690842,94.1141191108745,A,A+,A+,A+,B+,B+,C+,A-,B,A+,87.8846153846154,91.8478260869565,97.5124378109453,97.3684210526316,70.5,69.5290858725762,44.006309148265,78.5652424942263,59.2523094688222,98.6059968437664
HII.N,C,C,37.8122863821526,37.8122863821526,100.0,C,C+,C-,39.2372808852256,42.3898552846259,28.9360662215844,C+,C+,D-,B-,C,C+,D,C+,C,D+,49.468085106383,42.4731182795699,0.0,51.3888888888889,40.8536585365854,45.3703703703704,8.41584158415842,48.5998845265589,34.8874133949192,22.5933719095213
CVS.N,A,B+,90.5872455198223,66.8453468978422,43.1034482758621,A+,A,A+,92.7096080517868,87.1856216444911,92.2968231937698,A+,A+,C+,A,A,A+,A,A,A,A+,98.1060606060606,99.618320610687,50.0,90.7821229050279,90.0,97.4860335195531,91.3690476190476,85.2260044642857,88.76953125,94.6078431372549
PH.N,B-,B-,58.3186982299531,58.3186982299531,100.0,B-,C+,B+,56.2505365146127,49.0656274056967,68.2892487539648,C+,C+,A,D+,A-,B+,C,B-,A-,D-,45.2040816326531,45.010395010395,89.0361445783132,24.1666666666667,82.2398190045249,71.5740740740741,33.9181286549708,50.2453810623557,77.8435334872979,0.0
NSC.N,B,B,66.3247983840175,66.3247983840175,100.0,B-,B+,A-,56.852139903169,68.1998377945403,75.0243122295009,A-,A,B-,B+,D+,A+,D+,B,B+,A+,80.7432432432432,91.5094339622642,51.9230769230769,69.9404761904762,19.0082644628099,96.7261904761905,23.5849056603774,61.5617782909931,70.9151270207852,97.317201472909
MSFT.OQ,A+,C+,92.6605712898339,49.4912051851468,6.32183908045977,A+,A+,A-,96.2631891314814,93.995710595979,77.8692594275838,A+,A+,B-,A+,A+,A+,A+,A+,A-,A+,99.9047619047619,96.286231884058,52.1341463414634,96.8057366362451,95.5818965517241,94.980443285528,98.0510752688172,99.4370669745959,75.2742494226328,94.8711204629143
HWM.N,B+,B+,67.1296599593634,67.1296599593634,100.0,B+,B,B-,74.0534974129159,65.4141883308449,56.6703308265342,A-,A-,D+,A-,A,B+,C+,B-,B+,A+,80.3191489361702,77.9569892473118,17.6470588235294,79.1666666666667,83.5365853658537,75.0,45.049504950495,57.6068129330254,69.2407621247113,98.7112046291426
BAX.N,A,A-,83.7928466524422,80.3579617877596,76.9230769230769,A,A,A-,85.7634735882924,84.3122319438859,77.1198950303428,A+,A,C+,A+,B,A,A+,A-,A+,A+,94.2786069651741,90.5128205128205,50.0,98.8745980707396,62.2395833333333,91.4790996784566,92.4092409240924,78.1610854503464,96.1460739030023,97.317201472909
HUM.N,B+,B+,70.5200072618792,70.5200072618792,100.0,B,A-,B+,63.9266345565963,78.4297981345316,70.5245200092529,B+,A+,D-,A+,B-,A+,D+,A-,A,A,67.0454545454545,98.0916030534351,0.0,92.4581005586592,57.8947368421053,93.5754189944134,23.2142857142857,75.6556919642857,83.5518973214286,84.6171802054155
AXON.OQ,C,C,34.5717714315943,34.5717714315943,86.3636363636363,C-,C+,D+,32.5984127801025,49.50590609294,17.8547659158504,C-,C-,D-,D+,D+,B-,C+,C+,A,D+,28.1914893617021,27.9569892473118,0.0,24.537037037037,17.6829268292683,53.2407407407407,45.049504950495,44.3562355658199,84.6131639722864,22.5933719095213
ZBH.N,B,B,59.9927996277183,59.9927996277183,100.0,B+,B-,C,72.7526412457931,53.7993539429661,37.2634872440478,B-,B,D-,A,A-,A+,C+,B-,B,B,56.4159292035398,59.2050209205021,0.0,84.0425531914894,78.6729857819905,94.9848024316109,42.2360248447205,50.1255580357143,62.1512276785714,59.640522875817
TDY.N,C,C,40.6612878346725,40.6612878346725,100.0,C,B-,C-,41.5180972560346,55.3020188534207,28.6851791998851,C,D+,C-,C+,C+,B-,D,B,B-,C-,37.3949579831933,17.0833333333333,30.5194805194805,42.8057553956835,41.9811320754717,51.7985611510791,11.9230769230769,60.4500151011779,54.5605557233464,30.6742323097463
GILD.OQ,A,B+,83.6345987456777,66.8172993728389,50.0,A,A,B+,87.8833912242767,83.743593582892,74.8274453559681,A+,B+,D,A+,B+,A+,A+,A,B-,A+,96.9202898550725,71.4028776978417,11.4583333333333,95.1732673267327,70.9677419354839,98.1435643564356,93.28165374677,90.5456120092379,53.6518475750577,94.8711204629143
EPAM.N,B,B,58.591892373853,58.591892373853,100.0,A-,B-,C-,75.6537844802951,52.0980744728447,31.2640024790931,C+,B+,D-,C+,A-,A,A-,B-,C,C+,47.2929936305733,69.7485207100592,0.0,44.9707602339181,83.2743362831858,83.5087719298246,79.6139927623643,57.9938616071429,36.0072544642857,46.7553688141923
NOC.N,B+,B+,66.6920226396617,66.6920226396617,100.0,A-,B-,B-,82.6345809311038,52.0671067130099,57.1655123645515,A,A,D-,A-,A,A+,B,C,A-,A,89.8936170212766,89.7849462365591,0.0,80.0925925925926,83.5365853658537,96.7592592592593,63.3663366336634,37.3123556581986,79.1137413394919,85.2709100473435
PNW.N,B,B,63.7582075002285,63.7582075002285,100.0,B,C+,B+,61.5262665395461,49.4154949240686,73.9018756326089,A+,A+,D+,C,C,A+,A,B-,D+,B,97.7272727272727,93.4782608695652,22.1030042918455,40.5769230769231,37.5565610859729,96.3461538461539,87.8260869565217,57.1160508083141,16.7292147806005,59.9421357180431
BFb.N,B-,B-,57.753616157444,57.753616157444,100.0,B-,B-,B,54.8306228707335,53.3247054329428,65.9235916588858,A+,C+,C-,B+,B,A-,D+,B,D,A-,92.2619047619048,50.0,29.4117647058824,68.6170212765958,60.4166666666667,77.1276595744681,21.0227272727273,60.6916339474479,12.3376623376623,77.9706275033378
DE.N,A-,B+,81.8963323430307,72.9249103575619,63.953488372093,A-,A-,A,79.8634778537684,75.3445293047775,89.5772499650284,A+,A,A,A,B-,A+,A+,A-,B,A-,93.3168316831683,88.3084577114428,88.6036960985626,84.984756097561,56.0998151571165,91.9969512195122,93.026941362916,78.9202008928571,62.7371651785714,76.3772175536881
HSY.N,A,B,86.9622310630165,63.3529104033031,39.7435897435897,A+,B+,A+,95.3622320646618,67.261684421999,91.677877951256,A+,A+,D+,A+,A+,A+,A+,B+,B-,A+,99.5774647887324,97.5783475783476,22.6775956284153,98.2894736842105,93.0232558139535,94.3271767810026,95.7865168539326,66.844688221709,50.2453810623557,94.8711204629143
GL.N,B,B,59.353938680638,59.353938680638,100.0,B,B,C+,60.4276810971758,63.4969934154217,43.1666760184042,B-,B-,C,B,A,B+,C-,B,A+,C,52.8571428571429,55.410447761194,35.8552631578947,60.8196721311475,84.7826086956522,67.7049180327869,32.5259515570934,58.3844866071429,98.7025669642857,36.2511671335201
SLB.N,A-,A-,76.4316005476922,76.4316005476922,100.0,A,C+,A,86.2602244627157,50.0,87.105697577876,A+,A,A-,A+,A+,A+,D+,C+,C+,C+,91.8181818181818,84.2541436464088,83.0357142857143,97.0108695652174,91.7241379310345,95.3804347826087,20.3389830508475,50.0,50.0,50.0
AWK.N,A-,A-,79.5185451802875,79.5185451802875,100.0,A,A-,B+,87.5715682167296,81.4286801160931,72.68413247652,A-,B,B+,A,A,A,A,A+,B,C-,81.4285714285714,66.1764705882353,70.0,85.1351351351351,87.5,90.5405405405405,89.3939393939394,97.560623556582,63.5825635103926,27.5381378221988
PKG.N,B+,B+,71.3073497985713,71.3073497985713,100.0,B+,B,A-,68.0998859854554,64.0432515158547,79.5892851387501,A-,B+,A+,C,A,B-,A,B-,A-,A-,78.0,71.7105263157895,94.3661971830986,34.375,87.1428571428571,54.375,83.5526315789474,55.9324480369515,80.5571593533487,79.8264071541294
CPAY.N,C+,C+,42.6282962788967,42.6282962788967,71.5909090909091,C-,B,C-,32.0284897337157,63.3636995276988,32.3551448551448,C+,C+,D-,B-,D-,B-,C-,B-,A,B,43.7062937062937,47.1153846153846,0.0,50.8403361344538,0.0,57.9831932773109,25.9587020648968,57.2603926096998,84.6564665127021,61.9410836401894
ADI.OQ,B+,B+,74.6554821873006,74.6554821873006,100.0,B+,B,A-,74.6940000203521,65.4794673724254,82.2491991792511,B,A,A+,A-,B,A,A-,B-,A-,A,60.880829015544,86.4102564102564,95.7692307692308,77.9620853080569,64.804469273743,87.4407582938389,75.990099009901,56.3943418013857,79.5178983833718,89.8474487112046
MMC.N,B,B,62.5172777301304,62.5172777301304,100.0,B,B+,C+,59.1118612553403,73.0640233523965,42.7959985250974,B,B+,C-,B,C+,A,C-,B+,A,A-,63.469387755102,69.589552238806,26.9736842105263,59.8360655737705,48.3091787439614,86.0655737704918,32.5259515570934,67.2293526785714,90.3041294642857,76.3772175536881
IT.N,B+,B+,72.281046863772,72.281046863772,100.0,B+,A-,C+,72.7193424304362,79.7055725907397,46.2745571658615,A-,A,D-,A,A+,A,C,A,B,B+,82.0,85.2355072463768,0.0,86.1147327249022,95.5818965517241,85.7887874837027,34.2069892473118,86.2153579676674,64.4486143187067,70.0420831141504
ECL.N,A-,A-,76.851161028471,76.851161028471,100.0,A+,B-,A-,92.0118085772347,53.8634490254435,75.3222008340435,A+,A+,C-,A+,A+,A+,A-,C+,C+,A+,99.3857493857494,97.2813238770686,30.5194805194805,96.1805555555556,92.7374301675978,99.8842592592593,76.8856447688564,48.1166294642857,45.8565848214286,94.6078431372549
BXP.N,B+,B+,73.4030574694158,73.4030574694158,100.0,B,B+,A,64.3375407521878,68.1082922403386,85.2370101667752,B+,A+,A-,B+,C+,A-,C,A-,C-,A,72.4924012158055,99.8607242339833,81.3765182186235,67.1428571428571,46.875,81.2987012987013,40.1369863013699,76.7465357967668,27.8724018475751,85.2709100473435
GE.N,A-,B-,81.7114668582845,57.9011879745968,34.0909090909091,A-,A,A-,77.8014316825524,91.4554173910332,75.6519023657383,A-,B-,A+,B+,A,B+,A-,A,A+,A+,78.1914893617021,54.3010752688172,95.0980392156863,70.8333333333333,89.0243902439024,67.1296296296296,80.6930693069307,87.7165127020785,99.3793302540416,98.2640715412941
ED.N,B,B,63.5356027334701,63.5356027334701,100.0,B+,B+,B-,69.5342254887513,68.1902196642546,56.2104106672054,C-,B,A-,A-,B+,B,B,A-,C-,B-,31.2734082397004,63.4545454545455,75.296442687747,76.3345195729537,66.9456066945607,65.4804270462633,62.7413127413127,82.5753348214286,31.8219866071429,50.8169934640523
ALLE.N,B,B,61.8525897364571,61.8525897364571,100.0,B,B-,B+,63.7942703199947,56.4119047619048,68.0653755359638,C,C+,A+,C+,A+,B+,B-,B+,D+,C-,41.2162162162162,48.6666666666667,94.5454545454545,46.8421052631579,93.75,72.6315789473684,52.2222222222222,72.3214285714286,22.3214285714286,28.0
OTIS.N,B,B,66.2510297264962,66.2510297264962,100.0,B,A+,C+,63.1571128569607,93.0609618980165,47.2898102373145,A-,A-,D+,C+,C+,A-,A,A+,A-,A-,79.6938775510204,81.1850311850312,17.5903614457831,46.3888888888889,45.7013574660633,77.7777777777778,84.307992202729,99.4948036951501,82.1737875288683,77.2225144660705
WFC.N,B+,C+,71.5619991015361,45.7809995507681,20.0,A-,B,A-,78.338550258243,58.7818873134718,80.1708245874843,A-,A,A-,A+,C+,A-,B+,B-,B+,A,75.0377073906486,83.8865836791148,80.5251641137856,94.7175732217573,43.6695278969957,83.0020920502092,74.0638766519824,50.5629330254042,68.5190531177829,85.2709100473435
CTVA.N,B-,B-,54.2391437878249,54.2391437878249,57.5,B-,B,C+,56.9096305678295,60.7721124654217,47.9799210523883,B+,A-,D-,B,B-,B+,C+,C+,A+,A+,70.2229299363057,75.2307692307693,0.0,60.4477611940298,53.921568627451,70.8955223880597,43.968253968254,41.9890300230947,97.7915704387991,99.1583377169911
FTV.N,B,B,63.6993177392306,63.6993177392306,100.0,B,B,B,66.0813050597184,65.8126714227358,59.3356479676286,A,B,C+,B+,A-,B-,B,B+,B-,B+,89.8514851485149,62.106135986733,45.1745379876797,73.7042682926829,77.7264325323475,52.4390243902439,59.1917591125198,68.8755580357143,53.3063616071429,69.2577030812325
AEE.N,C+,C+,45.214338487418,45.214338487418,100.0,C-,B+,C,31.9587408243109,71.0086001695149,41.4395764328014,C+,C,C+,D,D+,B,C+,B,A+,A,43.75,37.8048780487805,43.0555555555556,10.9756097560976,17.1428571428571,64.6341463414634,47.4358974358974,61.0132794457275,94.818129330254,85.2709100473435
PRU.N,B,B,63.5150318377116,63.5150318377116,100.0,A-,C+,B+,76.600626951587,44.9828111010007,73.3121111492805,B+,B+,B+,A,D+,A+,A-,C-,A-,A,74.4444444444444,71.3414634146341,73.5915492957747,87.2448979591837,17.0157068062827,99.1496598639456,78.4671532846715,27.5259815242494,76.3135103926097,85.2709100473435
DLTR.OQ,B-,B-,55.5958305952035,52.7979152976017,50.0,B,C+,B-,62.200544905272,48.3352594092733,56.183236879914,A-,C,C,C+,A-,B-,A-,C,A+,C,76.4367816091954,39.6341463414634,35.8490566037736,44.7368421052632,82.2784810126582,55.2631578947369,77.0588235294118,37.2546189376443,93.0860277136259,36.612309310889
CF.N,B,B,62.7792731043853,62.7792731043853,100.0,B+,A-,C+,71.2401334678786,82.7867805108154,43.3392927772695,B-,C+,C-,C,A+,A,C+,A+,C,A,55.8968058968059,43.6170212765958,30.5194805194805,37.8472222222222,92.7374301675978,87.1527777777778,49.2700729927007,95.7170758928571,35.3376116071429,89.3090569561158
NEE.N,A-,A-,78.713058941627,78.713058941627,100.0,A-,A-,A-,75.3603893319612,79.1167602926866,81.0393937307481,A,A,B,A-,A-,B+,A,A-,B+,A,91.1157024793389,86.3636363636363,62.8755364806867,76.7307692307693,76.9230769230769,66.9230769230769,83.9130434782609,81.3943418013857,67.4220554272517,85.2709100473435
KLAC.OQ,B,B,58.9429411006047,58.9429411006047,100.0,B-,B+,B-,57.8426124801577,69.2926786031743,51.8311117015781,C+,A-,C,B,A-,B,D-,A-,C-,A-,47.9274611398964,76.6666666666667,35.3846153846154,64.6919431279621,78.7709497206704,64.6919431279621,5.44554455445545,79.9509237875289,28.4786374133949,77.2225144660705
AME.N,B,B,59.9381058960998,59.9381058960998,100.0,B-,B,B,52.0096585337704,65.7467297710901,63.7601488591162,C+,C+,A-,C,C+,B-,B+,A-,C,C,45.6122448979592,49.1683991683992,78.3132530120482,36.2037037037037,45.7013574660633,54.8148148148148,70.6627680311891,80.2684757505774,36.763856812933,36.612309310889
NUE.N,B-,B-,53.3297256145456,53.3297256145456,100.0,B,B-,C+,60.0821003973725,56.9752220074601,43.0656174298223,B-,C+,D-,C-,A-,B,B,B,C,C+,52.247191011236,42.4672489082969,0.0,29.3,80.4166666666667,62.5,63.3971291866029,64.506351039261,38.871247113164,46.4755391899
D.N,A-,B+,80.7939647792662,74.0176720448055,67.2413793103448,A-,A-,A,80.0550981905497,75.3880595035472,84.5389246857664,A,A+,B,B+,A-,A+,A,B+,B+,A+,89.8760330578512,95.8498023715415,64.1630901287554,67.5,76.9230769230769,96.7307692307692,87.8260869565217,71.5213625866051,73.6576212471132,97.317201472909
SJM.N,B+,B+,67.759405022808,67.759405022808,100.0,A-,B-,B,80.3533902742779,54.5165976528724,60.0168591307938,A,C,C-,B+,A,B,A+,B,D,A-,91.5282392026578,35.4785478547855,25.1515151515152,71.1077844311377,85.7429718875502,60.960960960961,95.6168831168831,63.5004530353368,9.46843853820598,77.1695594125501
EMR.N,B+,B+,68.0639027724286,68.0639027724286,100.0,B+,C+,A-,68.8645665193653,49.9260827229621,82.3039535345904,B+,B+,A+,A+,C+,A+,B-,B-,C+,C+,68.265306122449,71.4137214137214,93.3734939759036,94.3518518518518,45.7013574660633,93.2407407407407,50.682261208577,51.2269053117783,48.3112009237875,45.8442924776433
DVA.N,B+,B+,74.8852184429945,69.7955503979679,64.7058823529412,B,A-,A-,66.1579807361541,82.721215263309,80.1585952987822,A+,A,D-,A,A,A,D+,A+,C+,A-,95.7943925233645,88.6363636363637,0.0,88.9240506329114,90.5882352941177,83.8607594936709,24.0131578947368,95.3088914549654,45.1645496535797,76.1178327196212
COIN.OQ,D+,D+,24.5274358297314,24.5274358297314,100.0,C+,D,D-,41.9752916388304,14.8930431547619,0.0,D-,D-,D-,C-,D+,C+,C+,D+,D,D-,0.0,0.0,0.0,30.327868852459,20.6896551724138,50.0,44.5454545454545,18.9871651785714,11.1746651785714,0.0
CMS.N,B-,B-,50.9747417801909,50.9747417801909,100.0,B,C+,C+,58.7250544879587,47.0310645424251,46.9941282746161,B+,B-,D,C-,A,A+,D,C-,A,A-,71.25,54.8780487804878,12.5,30.4878048780488,88.5714285714286,96.3414634146341,12.8205128205128,28.5652424942263,87.4566974595843,78.7217254076802
HPE.N,B+,B+,73.6901487310542,70.9359834564362,68.1818181818182,B+,A,B-,72.4429668741489,89.7308915043701,57.1102265768524,B+,A-,C+,A+,B,A,B-,A+,A-,A+,75.0,78.804347826087,43.6619718309859,99.5098039215686,60.9195402298851,85.7843137254902,54.5918367346939,92.4509237875289,77.2372979214781,94.8711204629143
BDX.N,A-,A-,81.8121864550969,79.3676316890869,76.9230769230769,A+,B,A-,94.9113945543277,66.3183516515557,78.0547810398557,A+,A,C+,A+,A+,A+,A+,B,A-,B+,96.2686567164179,91.5384615384615,50.0,96.3022508038585,91.6666666666667,94.3729903536977,97.1947194719472,62.5144341801386,76.5155889145497,70.0420831141504
MGM.N,B+,B+,71.8593979842613,71.8593979842613,100.0,B-,A-,A,55.181376591809,80.4582972415555,90.1017677969104,A+,A+,C-,A-,B,A+,D+,A-,A-,A,98.4581497797357,91.8067226890756,25.5555555555556,79.9645390070922,64.5161290322581,94.5035460992908,16.7953667953668,78.8539260969977,79.546766743649,89.8474487112046
HUBB.N,B+,B+,72.6954535273414,72.6954535273414,100.0,B,A-,A-,62.0730849162604,81.885960113212,76.6426192993711,B-,B-,A+,C+,C,A,B+,A+,B-,B+,57.8382838283828,53.150912106136,95.6878850102669,49.4664634146342,40.4805914972274,88.1859756097561,72.662440570523,92.0061383928571,56.5708705357143,69.2577030812325
ALGN.OQ,C+,C+,47.6858250215195,47.6858250215195,100.0,C+,B,C-,44.7208244726544,58.6785656145483,32.4954895850418,C,B,D-,C,C-,B,C+,A-,C-,D-,39.0547263681592,59.7435897435897,0.0,39.0675241157556,27.6041666666667,63.5048231511254,46.8646864686469,78.3920323325635,27.439376443418,6.97001578116781
SRE.N,B+,B,74.4496897559288,66.3915115446311,58.3333333333333,A,B-,A-,84.96674624298,56.1181976869676,76.2591588878852,A,A-,B-,A,A,A-,B+,C+,A-,B+,88.75,81.7073170731707,56.9444444444444,91.4634146341463,88.5714285714286,81.7073170731707,73.0769230769231,45.655311778291,81.7118937644342,70.0420831141504
REGN.OQ,B+,B+,70.7575755242626,70.7575755242626,100.0,A,C,A-,91.1058634610611,35.1876106345316,77.7947287451175,A,A+,D-,A+,A,A+,A,C-,C-,A,87.6146788990826,92.8152492668622,0.0,93.3257918552036,90.530303030303,92.420814479638,87.8250591016548,28.1947544642857,25.5440848214286,84.6171802054155
EFX.N,C+,C+,45.3325168137647,42.6662584068823,40.0,C-,B+,C,31.438970469292,66.7934526241052,40.035272475411,C+,B,D-,B-,D-,B-,C-,A-,C+,D+,48.671096345515,64.4817073170732,0.0,51.8970189701897,0.0,54.3360433604336,26.5536723163842,82.32421875,44.4893973214286,22.5957049486461
USB.N,B,B,63.6016719534276,63.6016719534276,100.0,B+,B-,B,70.2706815774772,55.8455392384949,60.020970591255,B+,A-,B-,A-,B-,B+,B+,B,C+,C-,72.9260935143288,79.3222683264177,51.9693654266958,76.3075313807531,50.9656652360515,73.2740585774059,74.0638766519824,63.6114318706697,48.830831408776,27.5381378221988
CSGP.OQ,B,B,65.0880935105346,65.0880935105346,100.0,B,A-,C,60.4020609680971,77.9710174000156,35.5956628433355,B-,A-,D-,A-,C+,A-,C,A-,A-,A-,55.6528662420382,76.7011834319527,0.0,82.046783625731,42.7433628318584,77.2514619883041,33.7756332931242,78.5574776785714,77.0786830357143,76.3772175536881
HCA.N,B,B,61.8914914329113,61.8914914329113,100.0,B+,B-,B,68.6679305299735,55.4599707256705,58.4910790144435,B+,B,D-,C,D+,A+,A+,B,C+,C,74.2990654205608,59.5454545454545,0.0,36.3924050632911,21.1764705882353,95.253164556962,91.7763157894737,62.4566974595843,44.7026558891455,36.612309310889
AVGO.OQ,B+,B+,74.2790575334663,72.1395287667331,70.0,A-,B+,B+,80.3264852154415,67.5365964552509,71.58256203593,B-,B-,A+,B+,A+,B+,A-,B,A-,B+,57.2538860103627,55.1282051282051,95.7692307692308,74.1706161137441,92.4581005586592,69.9052132701422,75.990099009901,64.2465357967668,76.8331408775982,70.0420831141504
DHR.N,A-,A-,79.4252732266137,79.4252732266137,100.0,A,B+,B+,88.1336350900749,73.316264908992,67.9459843638948,A,B+,C+,A+,A+,A,A,B+,B,A,87.8109452736318,70.0,50.0,91.8006430868167,91.6666666666667,84.2443729903537,86.1386138613861,73.830831408776,60.5802540415704,89.8474487112046
NWSA.OQ,B-,C,57.6715575807347,36.4444744425413,15.2173913043478,C+,B+,B,44.9371216290588,73.0898302582936,61.7177615571776,B,B+,C+,C+,D-,A,C,A,D,A-,58.8888888888889,72.6277372262774,50.0,49.75,0.0,88.5,34.7826086956522,90.141454965358,13.4959584295612,77.2225144660705
ERIE.OQ,C,C,41.3053793963847,41.3053793963847,100.0,C-,B,D-,32.6195149226518,64.8093377976191,1.19402985074627,D-,D-,D-,C,D-,C+,C-,A-,B-,D-,0.0,5.97014925373134,0.0,37.2131147540984,0.0,47.2131147540984,32.5259515570934,81.0965401785714,53.7248883928571,0.0
RTX.N,B,C+,64.7493349215617,49.4201220062354,34.0909090909091,B+,B-,B+,67.2123339882968,54.0474043481835,74.79006015584,A,B+,B+,A-,C-,A+,A-,B-,C+,B-,87.7659574468085,68.2795698924731,71.5686274509804,81.9444444444444,30.4878048780488,94.9074074074074,80.6930693069307,58.0687066974596,41.8158198614319,52.2882693319306
AAPL.OQ,A-,C,77.5750087706021,40.710581308378,3.84615384615385,A-,A,B,75.5422691725423,90.6284588488173,66.2609314165918,A+,A+,C+,A,A,B,B-,A+,A-,A,93.8679245283019,97.7678571428571,46.2962962962963,86.5217391304348,88.7755102040816,64.3478260869565,52.2935779816514,94.7405133928571,80.9291294642857,84.6171802054155
