Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
HUM.N,B,C+,64.0632437096041,42.1506694738497,20.2380952380952,B,B,B+,62.2508354218881,64.4664855841326,67.6065398510654,B,A+,D-,A+,C+,A,D+,B-,A-,A-,59.469696969697,99.6350364963504,0.0,98.0,48.6111111111111,90.5714285714286,21.6374269005848,55.4834054834055,82.3520923520924,82.5534759358289
AXON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBH.N,B,B,59.2299284129293,59.2299284129293,64.4927536231884,B,B,C,66.4628103574787,61.6716464363523,33.5906157334729,B-,B-,D-,B+,A-,A,C,B,B+,B-,51.4957264957265,52.8571428571429,0.0,67.6656151419558,76.9230769230769,91.6403785488959,36.0128617363344,59.7258297258297,70.6060606060606,57.9991087344028
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPAM.N,B,B,58.7331068728231,58.7331068728231,100.0,A-,B-,C-,75.6929107238084,53.2570240217299,28.3057979153055,C,B+,D-,B,A-,A-,A-,B,C-,B,38.4024577572965,69.7724039829303,0.0,62.2901678657074,80.9090909090909,78.7769784172662,76.8665850673195,59.8701298701299,27.041847041847,59.5142602495544
NOC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE.N,B+,C+,70.8518731733212,44.4918706525947,18.1318681318681,B+,B-,A,72.0964598021036,53.0167501343972,84.3546495743105,B+,B+,A+,B,C+,A,A+,B-,C,A-,69.888178913738,69.422150882825,97.5190839694657,65.530303030303,45.6822107081174,89.7727272727273,92.7469135802469,51.7027417027417,37.7056277056277,82.5534759358289
HSY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL.N,B,C-,61.7142632807113,31.3200946033186,0.925925925925926,B-,A-,C,57.1151667106276,75.6696092578446,35.9450633446047,C+,C-,C,B-,A-,B,C-,A-,A-,C,49.5850622406639,27.2556390977444,34.2948717948718,53.3898305084746,82.7906976744186,65.2542372881356,32.8070175438597,82.4098124098124,79.98556998557,35.4946524064171
SLB.N,B+,B-,73.6481081441146,57.6573874053906,41.6666666666667,A,C+,A-,84.4636535271815,50.0,80.7332502768549,A-,A-,A-,A+,A,A+,D+,C+,C+,C+,80.9375,80.5232558139535,80.8333333333333,91.7613636363637,91.5540540540541,95.4545454545455,17.8362573099415,50.0,50.0,50.0
AWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMC.N,B-,B-,55.8055589477959,55.8055589477959,100.0,B-,B+,C-,53.001872043135,67.2358317064199,31.3276448382367,A-,A-,D-,A-,C,C+,C-,A-,C-,B+,78.6307053941909,78.0075187969925,0.0,81.5254237288136,41.3953488372093,44.7457627118644,32.8070175438597,78.1096681096681,30.9235209235209,67.3351158645276
IT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECL.N,A-,A-,81.1415089753075,81.1415089753075,100.0,A,A-,B+,90.8307208597299,77.1085646379764,74.1311956293037,A+,A+,C-,A+,A,A+,B+,A,C+,A+,99.6445497630332,94.4575471698113,29.4207317073171,98.5057471264368,90.8740359897172,98.9655172413793,72.5653206650831,83.9393939393939,43.0591630591631,94.0285204991087
BXP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED.N,B-,B-,55.2742920956144,55.2742920956144,100.0,B-,B,B-,53.2544049864635,64.9884842826019,51.1046809514428,B,B,C-,C,B,B,B,A,D,B-,60.634328358209,62.410071942446,25.9842519685039,37.8521126760563,59.8425196850394,66.0211267605634,61.6981132075472,83.9105339105339,11.8181818181818,50.1336898395722
ALLE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTV.N,B-,B-,55.2062798513541,55.2062798513541,100.0,B-,B+,C+,52.7534973280121,69.2024729083552,46.2226776534306,B,C,C+,C+,B+,B,C-,A-,C-,A+,58.3865814696486,40.529695024077,43.7977099236641,41.7424242424242,71.3298791018998,59.7727272727273,30.787037037037,75.0793650793651,30.4329004329004,97.9723707664884
AEE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLTR.OQ,B,B,60.3161335597094,60.3161335597094,82.258064516129,A-,B-,B-,76.2674345983996,51.711326817294,51.4304016527595,B+,C,C-,A,B+,B+,A-,C,A+,B-,68.6170212765958,37.7659574468085,32.7868852459016,88.6138613861386,70.1086956521739,68.8118811881188,76.3157894736842,39.7184300341297,92.6194539249147,50.3136200716846
CF.N,B,B-,65.9853490211924,52.5381290560507,39.0909090909091,A-,A,C+,79.3975427017196,83.6441728206434,43.1258919254,C+,B-,C-,B,A,A,B+,A+,C,A,48.2227488151659,52.2405660377358,29.4207317073171,65.4022988505747,90.8740359897172,83.7931034482759,67.3396674584323,96.7532467532468,37.2727272727273,87.6559714795009
NEE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN.OQ,C,C,34.3690489302833,34.3690489302833,41.6666666666667,C,C,D-,39.6644688644689,35.9569928981694,4.36507936507936,D,D-,D-,C+,D,C,C+,B-,D-,D-,13.0952380952381,0.0,0.0,42.3076923076923,12.8571428571429,40.7692307692308,43.3333333333333,51.8759018759019,1.42857142857143,8.15508021390374
CMS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUBB.N,A-,A-,75.6985527800024,75.6985527800024,100.0,B+,A-,A-,74.7027449834745,75.0677361853832,77.3122454976509,A,B-,A-,B-,B+,A,A-,A,D+,A-,86.8210862619808,57.223113964687,82.824427480916,57.6515151515151,71.3298791018998,86.1363636363636,81.4043209876543,89.8268398268398,20.8802308802309,82.5534759358289
ALGN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGN.OQ,B+,C,68.4192108973385,40.0176862567501,11.6161616161616,A,C+,B,88.1730695228354,42.6483037659508,63.3053875139382,B-,A,D,A+,A,A,A,C+,D,A-,54.7256097560976,90.606936416185,10.0,94.2488262910798,85.3658536585366,88.849765258216,84.1726618705036,44.7474747474747,9.04761904761905,82.5534759358289
EFX.N,C+,C,43.2674218570308,39.689266484071,36.1111111111111,C-,B+,C-,25.4880502555195,72.9870695753049,33.2651907384458,C,B-,D-,C-,D-,C+,C-,A,C-,C+,36.7986798679868,57.7399380804954,0.0,31.4814814814815,2.06896551724138,48.2905982905983,25.3602305475504,91.3275613275613,29.5238095238095,46.4795008912656
USB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSGP.OQ,B+,B,70.8930567085693,62.6920373363206,54.4910179640719,B,A-,B+,61.919814566595,77.9450244744362,73.1430258594944,A,A+,B-,A,B-,B+,C-,A,C+,B+,84.715821812596,96.9416785206259,52.5641025641026,90.5875299760192,56.9421487603306,72.7218225419664,32.3133414932681,89.5382395382395,41.962481962482,73.9527629233512
HCA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWSA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIE.OQ,C,C,38.5327470362261,38.5327470362261,39.8148148148148,C-,B,D-,30.2445095790323,60.5954785954786,1.35338345864662,D-,D-,D-,C-,D-,C+,C-,A,D+,D-,0.0,6.76691729323308,0.0,31.6949152542373,0.0,44.7457627118644,32.8070175438597,84.5165945165945,21.2554112554113,0.0
RTX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL.OQ,B+,C,71.0761519040572,36.4996144135671,1.92307692307692,B,A,B,64.7986723881752,86.7906233200351,65.6525923688714,A,A+,C+,B-,A,B,C+,A+,A-,B+,90.9523809523809,99.5454545454545,45.3488372093023,56.1946902654867,84.8484848484848,58.4070796460177,44.954128440367,91.8759018759019,79.4083694083694,72.4376114081996
CME.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSLR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKHY.OQ,B-,B-,50.202296422038,50.202296422038,100.0,B,C+,C,58.6070097318171,47.4513482160541,35.2474837194701,B,B,D-,B+,A-,B,C-,C-,A,B-,63.21044546851,63.7980085348506,0.0,70.9232613908873,77.603305785124,64.7482014388489,32.3133414932681,32.5685425685426,90.02886002886,57.9991087344028
O.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLM.N,C,C,41.5203449106838,41.5203449106838,100.0,C,A,D+,37.6829884403128,88.9976798800328,17.747641509434,D+,C-,D-,D+,C,B,C,A+,B+,A-,21.875,27.6315789473684,0.0,19.5833333333333,36.7647058823529,64.5833333333333,35.4700854700855,95.9163059163059,74.2424242424242,76.5374331550802
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCOM.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTA.OQ,C+,C+,46.6404874707448,46.6404874707448,100.0,B,C-,C+,63.5742388272637,29.4963933436905,43.2981171548117,B,B-,D-,A,B,A,D+,C-,D+,C,64.6443514644351,54.375,0.0,83.7078651685393,60.0436681222707,85.7677902621723,24.8076923076923,30.2474402730375,23.1655290102389,35.2374551971326
KO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET.N,B-,B-,50.6079003122432,50.6079003122432,77.7777777777778,B-,C,B+,55.5794910210312,35.7889822595705,68.0830189722119,A+,A+,C,B,A-,A,D,C,D-,B+,92.4418604651163,96.0227272727273,38.8888888888889,61.734693877551,76.7441860465116,89.2857142857143,13.1578947368421,38.3982683982684,6.06060606060606,67.3351158645276
ES.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTAS.OQ,B,B,63.5169524744698,63.5169524744698,100.0,B+,C+,B,74.7257684982972,47.8188042893925,65.4823412668003,B,A,C,A-,A-,B+,B,C+,C+,B+,64.1914191419142,89.938080495356,38.671875,81.6239316239316,78.6206896551724,71.9373219373219,63.6887608069164,43.8239538239538,48.1240981240981,67.3351158645276
GPN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCK.N,B,B,60.6778558410562,59.5055945871948,58.3333333333333,B,B,B-,61.7330830218978,61.0470312875906,58.0240096893701,A-,B-,D-,A-,C,B+,B+,C+,A+,A+,80.4545454545455,52.4425287356322,0.0,76.25,38.8297872340425,71.7045454545455,67.5174013921114,43.0176336746303,99.1040955631399,94.1084229390681
HLT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFLX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI.N,B-,B-,57.553261823459,57.553261823459,100.0,B-,A-,C+,50.8979094284971,75.6725801431684,43.8171805003919,C,B-,C,B-,C+,B+,C-,A,C,B+,40.0990099009901,52.4767801857585,38.671875,58.2621082621083,43.448275862069,71.9373219373219,25.3602305475504,88.7301587301587,37.7056277056277,67.3351158645276
RF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN.OQ,A-,B,76.3958289164638,63.9554902158077,51.5151515151515,A,B+,B+,84.3822951367419,68.1291910703675,71.3930667879984,A+,B,D,A-,A,A+,A,B+,C+,A+,96.1890243902439,64.3063583815029,10.0,76.4084507042253,85.3658536585366,92.3708920187793,84.1726618705036,68.5281385281385,46.6810966810967,98.3065953654189
KIM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG.N,B,C+,60.0080360694812,43.7136954540954,27.4193548387097,A-,B-,C+,76.950246810573,54.557068353171,46.3144938423976,B-,C+,D,B+,A-,A+,B,B,C+,C,53.7234042553192,48.4042553191489,9.01639344262295,68.8118811881188,80.4347826086956,93.5643564356436,63.6842105263158,62.2155858930603,41.9084186575654,35.2374551971326
EQR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AES.N,B+,B+,73.1288511672308,73.1288511672308,100.0,A-,A+,B-,78.9425276042849,94.2166482754718,56.2785120634594,C+,B+,B-,A-,A,A,B-,A+,B+,A+,43.8432835820896,68.1654676258993,55.3149606299213,80.1056338028169,87.2047244094488,84.330985915493,56.0377358490566,99.9278499278499,71.962481962482,99.041889483066
ELV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODFL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MET.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WYNN.OQ,B-,C+,55.9846251612693,43.4528388964241,30.9210526315789,B,C+,C+,65.1889443275732,48.3332484508955,49.1456228956228,C,B+,D-,A-,C-,B+,B+,B,D-,C+,39.0909090909091,68.2291666666667,0.0,77.5080906148867,25.2100840336134,74.5954692556634,71.5719063545151,60.9090909090909,8.09523809523809,45.8110516934046
PSA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRNA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDAY.OQ,C+,C+,47.5941190353767,47.5941190353767,100.0,B+,D+,B+,68.8246595284547,22.7673390664693,69.410537886788,A-,A,B-,A,A-,A-,C-,D,D+,B+,81.3546423135464,85.9486447931526,52.1834061135371,89.4829612220917,82.1018062397373,80.5522914218566,32.9136690647482,15.1450511945392,17.8185437997725,68.3019713261649
BK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAST.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEP.OQ,B,B,59.532973550033,59.532973550033,100.0,B+,C,B,74.0523567025656,40.2596836714484,59.767145185499,B+,B-,B-,A-,B,A,B,D,A+,A,72.2014925373134,55.5755395683453,50.9842519685039,75.5281690140845,59.8425196850394,89.2605633802817,63.9622641509434,13.001443001443,98.5425685425685,89.126559714795
HOLX.OQ,A-,B,77.6865269471456,62.3939881112539,47.1014492753623,A-,A,B,77.4255491856039,85.8685453979572,60.8899603797563,A+,A+,D-,A,B+,A,B+,A+,C+,A+,95.5128205128205,94.0816326530612,0.0,85.6466876971609,67.8733031674208,90.3785488958991,69.4533762057878,96.031746031746,46.5512265512265,94.0285204991087
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY.N,A-,A-,80.9161637189519,80.9161637189519,83.75,A-,A,A-,78.7673285450627,84.7638343506999,77.9960117307655,A+,A,C+,A,A-,A,B,A,B+,A-,96.4435146443515,85.625,43.4931506849315,89.7003745318352,82.3144104803493,85.7677902621723,59.6153846153846,88.0972696245734,74.8151308304892,83.0197132616487
LHX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JCI.N,B+,B-,73.5050938521158,53.2360634095744,32.967032967033,A,C-,A,90.8804798568711,31.1538461538461,89.813582225108,A+,B+,A+,A,A,A+,A+,D,C+,A+,97.3642172523962,71.669341894061,95.2290076335878,83.4090909090909,88.5146804835924,97.9545454545455,92.7469135802469,14.4230769230769,45.1923076923077,93.75
FE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIS.N,A-,C+,75.880912135581,47.5334793236045,19.1860465116279,A,B-,A-,88.1904344307087,50.2947118241236,79.8064405309222,A+,B+,A,A-,A,A+,A,C+,C,A+,91.8491484184915,67.0289855072464,83.4801762114538,77.662037037037,91.6223404255319,96.8677494199536,87.9807692307692,45.3246753246753,37.7056277056277,94.0285204991087
CMCSA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIX.N,B+,C,73.5809018661061,37.2449963875985,0.909090909090909,B+,A,B,73.893364702345,90.5069179186826,63.3854796662901,B,A+,C-,B,A,A,B,A+,B,A,62.5,93.705035971223,25.9842519685039,61.7957746478873,87.2047244094488,86.443661971831,65.4716981132075,99.4372294372294,61.6594516594517,89.126559714795
NWS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,B,B,62.1124674317272,62.1124674317272,100.0,B+,B,C,67.4551787572473,64.267096737685,39.594809458986,B+,B+,D-,A-,B,A,C-,B,B,B+,73.5023041474654,67.923186344239,0.0,80.3956834532374,60.9917355371901,89.9880095923262,32.3133414932681,65.007215007215,59.7546897546898,67.3351158645276
UNP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMX.N,B-,B-,56.2119579701402,52.4809789850701,48.75,C+,B+,C+,45.1821089023336,73.4163231270465,46.3140033625647,C+,C+,C+,C,D-,A+,D+,B+,A-,B-,45.397489539749,48.9583333333333,43.4931506849315,38.7640449438202,0.0,96.4419475655431,24.8076923076923,74.3316268486917,82.1530147895336,55.7347670250896
PARA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP.N,B,B,60.7577948283559,60.7577948283559,100.0,B,C,A-,62.0754057459236,33.5985060690943,77.014318910997,B,A-,A+,D+,A,A+,C-,D+,B-,B+,64.6067415730337,79.2134831460674,93.9189189189189,19.2307692307692,85.632183908046,91.7582417582417,32.5842696629214,20.04329004329,56.2914862914863,67.3351158645276
MDT.N,B+,C+,71.4608254382722,42.5485945373179,13.6363636363636,A,C+,A-,87.9138036579591,46.5333333333333,78.4559771147387,A+,A,C+,A+,A,A+,B+,B-,D+,C+,98.9406779661017,90.5241935483871,50.0,99.8480243161094,90.7239819004525,96.2006079027356,71.2074303405573,53.6363636363636,24.5454545454545,44.0
DPZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM.N,A,C+,84.8984718101651,48.6992359050825,12.5,A,A-,A,87.8308089576393,77.1633986928105,86.9179353590815,A+,B+,A,A-,A,A+,A+,A,C,A+,95.9677419354839,71.5384615384615,91.4893617021277,78.030303030303,84.6774193548387,97.7272727272727,95.3846153846154,85.1515151515152,39.2929292929293,94.0285204991087
CZR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBER.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTU.OQ,A-,A-,77.1186515006678,77.1186515006678,88.8888888888889,A-,B+,A-,79.9106227106227,74.3202614379085,79.4773884396525,A+,A,C+,A+,A+,A+,C+,A-,B-,A-,98.8095238095238,89.622641509434,50.0,94.6153846153846,92.8571428571429,99.2307692307692,43.3333333333333,79.8701298701299,50.3318903318903,82.5534759358289
OKE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQIX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHD.N,B+,B+,71.0225827657662,71.0225827657662,91.6666666666667,B+,B,B+,74.3656996723407,63.9854851031321,71.5591753322832,A+,B+,C+,C+,A,B,A,B+,D,A-,91.7582417582417,71.8085106382979,43.4426229508197,50.0,89.5348837209302,61.1111111111111,85.0515463917526,74.5887445887446,16.2626262626263,82.5534759358289
MTD.N,B+,B,71.7468165799175,60.8734082899588,50.0,A-,A-,C+,81.2553421847399,77.9594544888663,49.7282608695652,B+,B,C,B+,A,B,A+,A,B-,B+,75.0,63.0434782608696,36.8421052631579,71.7391304347826,85.7142857142857,65.2173913043478,93.4782608695652,86.0750360750361,53.5786435786436,73.9527629233512
KDP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBAY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIIB.OQ,A-,B,82.5872936579327,63.5158690511886,44.4444444444444,A-,A-,A,80.9976280748779,80.2427637721755,89.023925637312,A+,A+,B,A,B-,A+,A+,A-,B+,A+,93.4451219512195,93.7861271676301,60.0,86.2676056338028,56.4459930313589,94.4835680751174,96.8824940047962,80.995670995671,68.5425685425685,94.0285204991087
CTSH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRGP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXE.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCLH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBOE.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACGL.OQ,B,B,59.6680341382216,59.6680341382216,100.0,B,B,C,62.4614136839932,63.6913597868494,37.8212287821373,B+,B-,D+,B-,A-,A-,C-,A,D-,D+,67.0124481327801,50.9398496240602,23.7179487179487,54.0677966101695,82.7906976744186,83.2203389830509,32.8070175438597,90.7258064516129,0.403225806451613,23.4513274336283
NDSN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSK.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPL.OQ,A-,B,79.6276813926414,66.6656925481726,53.7037037037037,A-,A,B+,79.9104800662552,87.5328070622188,67.818424920776,A+,A,D-,A+,A+,A+,C-,A,B+,A+,98.5148514851485,90.8668730650155,0.0,94.4444444444444,91.8965517241379,92.4501424501425,25.3602305475504,91.3852813852814,70.3607503607504,94.0285204991087
CAG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
