Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
PFG.OQ,B,B,63.4102985547785,63.4102985547785,100.0,A-,C+,A-,76.1419537633967,43.7648476396687,77.7858580699435,A,A,B+,B+,B-,A+,A-,C,C+,A,90.625,88.1132075471698,70.0636942675159,70.2380952380952,54.6948356807512,94.7278911564626,77.112676056338,34.8833902161547,43.8993174061433,87.9704301075269
KEYS.N,B+,B+,70.2288692274629,70.2288692274629,100.0,A-,C,A,80.4423571389127,37.2395650968721,87.0940170940171,A,A,A-,A+,B,A-,A+,D+,B,A+,90.3333333333333,90.0641025641026,79.1666666666667,97.3529411764706,61.0687022900763,80.2941176470588,93.312101910828,17.3967633928571,65.13671875,94.6078431372549
PCG.N,A-,C+,79.7034837670059,43.1126114487204,6.52173913043478,A,B,A-,91.1169341558418,59.6801750213974,82.7539680259011,A,A+,B-,A+,A,A,A+,C+,A-,A+,89.3258426966292,98.3636363636363,55.5335968379447,94.4839857651246,90.1673640167364,86.4768683274021,91.6988416988417,47.1400669642857,76.4369419642857,97.2455648926237
RL.N,A-,A-,78.7477786936219,77.609183464458,76.4705882352941,A,B-,A-,89.3800985953643,57.4538192012916,81.3122539685269,A,A-,A-,A,A,A+,A,B+,D-,A,86.6013071895425,75.503355704698,80.1724137931034,85.031847133758,91.0344827586207,98.4076433121019,85.8552631578947,68.1222098214286,0.655691964285714,89.3090569561158
JPM.N,A-,C+,78.991091269852,44.7336408730212,10.4761904761905,A-,A-,A-,76.6435570511065,81.7269260134609,80.2374556087309,A+,B+,A-,B+,A+,B+,B+,A,C,A+,99.1333333333333,71.7751479289941,77.6290630975143,71.0050251256281,94.0,74.4221105527638,73.0407523510972,91.3643973214286,38.4626116071429,98.4360410830999
TTWO.OQ,B-,B-,53.8434387173881,53.8434387173881,100.0,A-,C,C-,78.6208939640569,41.0713981773265,25.2964337910442,B-,C-,D-,B,B-,A,A+,C-,A-,C,54.5382165605096,32.0266272189349,0.0,65.906432748538,55.2212389380531,83.5087719298246,92.5211097708082,31.2918526785714,76.8833705357143,36.2511671335201
CDW.OQ,B-,B-,52.0494571639656,52.0494571639656,100.0,B-,B+,C-,51.5595794392523,69.6950559737784,31.9230769230769,A-,A-,D-,B,C-,A,C+,A-,C+,B-,80.7692307692308,79.1666666666667,0.0,65.625,30.0,84.375,46.6666666666667,80.4547991071429,46.4146205357143,50.8169934640523
RMD.N,B+,B+,69.5451836785296,69.5451836785296,100.0,A,C+,B+,87.1605284548595,43.9756708706945,74.6365597906741,A+,A-,C+,A,A-,A,A+,C,C+,B-,97.6694915254237,80.8467741935484,50.0,88.2978723404255,76.9230769230769,90.4255319148936,92.2600619195046,40.9982935153584,46.0608646188851,55.7347670250896
LNT.OQ,B+,B+,71.6829809621464,71.6829809621464,100.0,B-,B+,A-,57.1896951615232,71.6723625213975,82.7723280101222,B+,A,A+,B+,C+,B+,D,B+,A-,B-,67.9775280898876,88.1818181818182,92.6877470355731,68.1494661921708,49.7907949790795,72.0640569395018,14.8648648648649,74.2047991071429,77.1344866071429,50.8169934640523
COO.OQ,B,B,61.8276688508962,61.8276688508962,100.0,B-,A-,C+,53.6980091547801,80.2447796249404,45.2996856205577,A-,B,D-,A-,C-,A-,C,A,A-,B,75.635593220339,66.3306451612903,0.0,76.4437689969605,27.6018099547511,80.5471124620061,38.8544891640867,83.5466439135381,82.6365187713311,60.1478494623656
CMG.N,B,C+,61.5376275813123,48.0307185525609,34.5238095238095,A-,C+,B-,77.603705469769,47.6234061332866,50.2210771539129,C+,B-,B+,B,A-,A-,A,B-,C-,B-,43.4701492537313,54.0,71.4285714285714,62.3778501628665,75.1184834123223,82.2475570032573,83.7412587412587,52.24609375,26.2416294642857,56.5826330532213
PCAR.OQ,B,B,64.8449391904727,64.8449391904727,100.0,B-,B+,A-,50.5232261223945,67.569511311469,78.2222600343948,B,A-,A,D,B-,A,C,B+,C+,B,61.6336633663366,76.0364842454395,86.2422997946612,11.2042682926829,56.0998151571165,88.6432926829268,36.2123613312203,74.8744419642857,47.3074776785714,61.437908496732
GNRC.N,C,D+,35.3838531278063,18.8547172615776,2.32558139534884,C,B-,D,38.4693869036461,57.87080196662,13.2734977477847,D+,C,D-,C+,C+,B-,D-,B,C+,B-,21.2046204620462,34.2454394693201,0.0,44.8932926829268,46.8576709796673,52.4390243902439,7.2107765451664,61.1467633928571,47.8097098214286,56.5826330532213
CHTR.OQ,C,C,40.1108522188333,34.1179261094166,28.125,C+,C-,C,44.542176517334,30.8407434154217,40.61021100764,D+,C,B,B,D-,C,B+,C,D+,C,23.2620320855615,40.2631578947368,60.8333333333333,61.7370892018779,0.0,39.6713615023474,71.0526315789474,33.69140625,17.7315848214286,36.2511671335201
PWR.N,B+,B+,74.060992875555,74.060992875555,100.0,B,A,A-,60.1391335989316,87.2316991032524,78.3542229534008,A-,A-,A-,C,A-,A,D,A+,B+,B,79.6762589928058,78.9377289377289,76.9444444444444,35.7627118644068,77.3504273504274,90.6779661016949,12.5461254612546,98.14453125,67.1177455357143,62.8384687208217
CCL.N,A-,C+,78.3139550504778,48.0855489538103,17.8571428571429,B+,A,B+,74.0105560168237,88.1111111111111,74.6005578169757,B,A+,D-,A+,A+,B+,B-,A+,B+,A,65.4850746268657,96.9090909090909,0.0,98.5342019543974,94.0758293838863,73.1270358306189,53.3216783216783,91.6666666666667,75.0,90.0
PM.N,A,B,87.2865281446425,61.8575497866069,36.4285714285714,A,A-,A+,88.8873240808702,78.0118434519513,93.2036781876603,A+,A+,B-,A+,A+,A+,B+,A-,A-,A-,95.0363196125908,98.9208633093525,55.4545454545455,99.8850574712644,92.0485175202156,98.0414746543779,71.0653753026634,75.7252559726962,82.2952218430034,83.0197132616487
SNA.N,B-,B-,50.297352153005,50.297352153005,100.0,B,B,C,58.9473865735059,58.9251490526766,33.6565578697684,A-,C-,D+,C+,A,B-,C,B+,C,D+,75.4950495049505,28.93864013267,18.2751540041068,45.1981707317073,91.2199630314233,52.4390243902439,36.2123613312203,72.2795758928571,38.6300223214286,22.5957049486461
UAL.OQ,B-,C+,56.9104803579812,49.2885735123239,41.6666666666667,B-,A-,C+,51.8847156262925,77.7948896572518,44.6510560146924,C-,B-,C+,C,B,B+,C,A-,A,B,31.9047619047619,55.9090909090909,50.0,37.0535714285714,66.3265306122449,70.0892857142857,40.7407407407407,78.3342633928571,88.0998883928571,59.640522875817
ESS.N,B,B,66.1964717576539,66.1964717576539,100.0,B-,A,B,54.6977319175171,83.9878338488173,60.2004805984811,B-,B+,C-,A-,B-,C+,C,A+,B-,A,56.9333333333333,72.4874371859297,27.1929824561404,79.683698296837,55.6140350877193,41.7274939172749,38.2731958762887,92.2293526785714,56.0965401785714,84.6171802054155
KHC.OQ,B+,B+,71.9096859654685,71.0738906017819,70.2380952380952,B+,A-,B+,71.6517775570605,77.9445502159197,66.8285442984666,A-,C+,A,B+,B+,A-,B+,B+,A,A+,82.5609756097561,47.6019184652278,84.2995169082126,70.852534562212,70.4481792717087,77.1362586605081,69.8254364089776,72.8376116071429,83.8588169642857,94.6078431372549
BLDR.N,C,C,34.9781203442424,34.9781203442424,100.0,D+,B-,C,23.7660144403683,54.6670082963741,33.3448469831688,D+,C,C+,D+,D-,B+,D+,B,C+,C,17.1875,33.8414634146341,43.4782608695652,21.0982658959538,0.0,70.8092485549133,17.6829268292683,61.1188616071429,45.4380580357143,36.2511671335201
JBHT.OQ,A-,A-,75.904218860537,75.904218860537,100.0,A-,B+,B+,83.1191596907562,71.5194558726268,71.7420021177247,A,A-,C+,A-,A-,A+,A-,B,A+,A,84.1040462427746,81.3513513513514,50.0,78.1578947368421,81.5972222222222,96.0526315789474,76.536312849162,61.81640625,95.1311383928571,84.6171802054155
CMI.N,B+,B+,69.1229312448867,69.1229312448867,81.7073170731707,A-,B-,B,82.0046642694374,55.6324222397292,63.0657867305665,A+,B+,C+,A,A,A+,B-,C+,A-,A+,91.8560606060606,74.4485294117647,41.8410041841004,87.4137931034483,90.0423728813559,92.9310344827586,51.8587360594795,42.0061383928571,75.0697544642857,94.6078431372549
PNR.N,B,B,63.2115826737426,63.2115826737426,100.0,B+,C+,A-,67.9316209656358,42.4121212121212,75.3873883506178,A,C+,A-,C,A,A,C+,C,B,C+,91.2238325281804,46.1102106969206,82.5875486381323,35.7791225416036,89.2294220665499,87.2163388804841,47.4458204334365,35.4545454545455,64.5454545454545,44.0
CRL.N,B+,B+,72.7970423537608,72.7970423537608,100.0,A,B,A-,86.05856500871,58.3740553513072,76.3074418956772,A+,B+,D-,A+,B+,A+,B+,B,C+,B+,92.0168067226891,73.4234234234234,0.0,94.0763052208835,69.1489361702128,96.8875502008032,72.9253112033195,59.66796875,46.8052455357143,69.2577030812325
DECK.N,B,B,66.2240357843164,66.2240357843164,100.0,A-,C+,B+,78.4110862454811,42.6751733679583,67.8074343051634,A+,A,C-,B+,A-,A,B+,D+,A,A,93.1372549019608,86.241610738255,29.3103448275862,72.2929936305733,80.0,90.1273885350319,75.0,20.4659598214286,85.6166294642857,89.3090569561158
HPQ.N,A-,B-,76.9292158336431,57.6953771475908,38.4615384615385,A-,A,B,79.7866032328629,83.8448478349673,62.5156483977239,A+,A-,C+,A+,A-,A+,B-,A+,C+,A+,98.5849056603774,79.0178571428571,46.2962962962963,97.8260869565217,76.0204081632653,99.5652173913044,52.2935779816514,94.2103794642857,42.1177455357143,94.6078431372549
ROP.OQ,B,B,58.5473367944908,58.5473367944908,100.0,C+,B+,C+,48.6283532188495,71.0072240701836,45.4855357685591,C+,C-,B-,D+,A-,B,C,A,C,C,45.6210191082803,31.7307692307692,52.2613065326633,24.3859649122807,76.0176991150443,59.4736842105263,33.7756332931242,88.0440848214286,37.3883928571429,36.2511671335201
LW.N,B+,B+,67.5433050830331,67.5433050830331,100.0,B+,A-,B,67.2686906561568,75.1824071642546,61.0300056493897,A+,C,D+,B,B+,B+,B+,B,A,A+,93.780487804878,36.3309352517986,20.7729468599034,60.7142857142857,70.4481792717087,67.0900692840647,69.8254364089776,66.4760044642857,89.4949776785714,97.2455648926237
TGT.N,A,A-,84.1377633976029,80.5304201603399,76.9230769230769,A+,B+,A,92.6883225951474,70.3364201583411,89.9771152611859,A+,A+,C-,A,A+,A+,A,B+,B-,A,99.4565217391304,95.1612903225807,33.0508474576271,90.5940594059406,92.6966292134831,98.5148514851485,87.8947368421053,71.9447544642857,55.4547991071429,84.6171802054155
NTAP.OQ,B,B,61.9627039178201,61.9627039178201,100.0,B-,A-,B-,54.9747611132849,78.5414660655929,57.0223869421983,A,B,C+,B-,C,A,B,A,C+,B+,91.0377358490566,61.1607142857143,46.2962962962963,50.8695652173913,39.7959183673469,83.9130434782609,60.091743119266,89.2996651785714,48.8699776785714,69.2577030812325
OXY.N,A-,B,75.3610959451157,60.0943410760061,44.8275862068966,A-,A,B,81.9962001340722,85.0635905403828,60.678075218589,A-,B+,C-,B,A+,A,A+,A,B+,A+,76.6666666666667,72.2826086956522,27.2727272727273,59.7517730496454,91.7040358744395,84.9290780141844,97.1590909090909,88.76953125,68.26171875,91.7366946778711
IR.N,B-,B-,53.3202991561025,53.3202991561025,100.0,A-,C-,C+,81.8128793254977,27.5464847397292,43.6676957994818,B,A-,D+,A+,B+,A,A,D+,D,A+,66.2541254125413,77.1973466003317,18.2751540041068,94.1310975609756,66.913123844732,87.7286585365854,84.0729001584786,17.6478794642857,15.8342633928571,94.6078431372549
TER.OQ,B,B,64.0548815270127,64.0548815270127,100.0,B+,A-,C+,72.2241595511827,76.6683261846405,42.3109203624226,B-,A-,D-,B,A,A-,B-,A-,B,B+,58.0,80.4721030042919,0.0,59.7222222222222,88.2926829268293,77.1825396825397,52.7196652719665,81.2081473214286,66.4760044642857,69.2577030812325
WAB.N,B+,C+,73.0257501314381,48.1407820424632,23.2558139534884,A,B,B+,87.9429870560828,60.4354684582166,67.219188959974,A,B+,B-,A-,A,A+,A,C+,A-,A,88.2013201320132,70.3980099502487,56.8788501026694,76.7530487804878,91.2199630314233,96.7225609756098,83.9144215530903,48.7862723214286,78.5853794642857,91.4565826330532
NOW.N,B,B,64.2382687090048,64.2382687090048,78.4090909090909,B+,B,B-,73.851345040396,59.7188606345316,51.7098728208478,A+,A,D-,A+,B,A+,C,B-,C+,A,96.8949044585987,87.3520710059172,0.0,94.4444444444444,64.7787610619469,97.6023391812866,33.7756332931242,58.2449776785714,48.0329241071429,84.6171802054155
EXC.OQ,B,B,62.7211148989184,62.7211148989184,100.0,B-,A-,B-,57.8322763994081,80.829728592826,55.8075127550687,B-,A-,C-,C+,C-,B+,A+,A,B,A+,54.4943820224719,76.5454545454545,31.0276679841897,44.6619217081851,31.5899581589958,74.5551601423488,97.8764478764479,83.6356026785714,60.5329241071429,97.2455648926237
BR.N,B,B,66.2471211777302,66.2471211777302,100.0,A-,B-,B+,76.5662559706512,51.3900815932083,68.6349475494928,B+,A,C,B,A-,A+,B,C+,B,B,72.9508196721311,88.7345679012346,39.4308943089431,64.0056022408964,80.8620689655172,91.7366946778711,64.2651296829971,46.6012514220705,62.5,58.6693548387097
EMN.N,A-,B+,80.8721599154158,71.3184328988844,61.7647058823529,A,B+,A-,85.6960453448148,71.3448478349673,81.6382955082273,B+,B+,A+,A-,A+,B+,A+,A-,C-,A+,73.8329238329238,74.5862884160756,96.1038961038961,79.0509259259259,92.7374301675978,68.4027777777778,97.323600973236,78.3063616071429,32.6311383928571,94.6078431372549
AZO.N,B,B,62.5329068864522,62.5329068864522,100.0,A-,B-,C,76.6710409015939,57.5056780880848,41.1692888939837,C+,B,D-,B+,B,A,A,B-,B,B+,48.326359832636,58.5416666666667,6.16438356164384,68.7265917602996,60.0436681222707,85.7677902621723,84.4230769230769,53.3703071672355,64.0927189988623,68.3019713261649
TEL.N,B+,B+,69.5606257663556,69.5606257663556,100.0,A,C+,A-,84.4230138152516,44.3878787878788,76.5389539141809,A+,C+,A-,A+,A,A+,C,C,C+,A-,99.6815286624204,47.5460122699387,79.2452830188679,92.1965317919075,87.0748299319728,94.5086705202312,36.0606060606061,37.2727272727273,46.3636363636364,77.0
FRT.N,A,A,86.7370205640055,86.7370205640055,100.0,B+,A+,A,73.2993909045303,93.681291092826,91.598881122404,A+,A,A-,A-,C,A+,C,A+,A-,A+,94.2666666666667,91.3316582914573,81.9298245614035,76.7639902676399,40.7017543859649,99.8783454987834,38.2731958762887,96.6936383928571,81.2639508928571,97.2455648926237
DUK.N,B+,B+,71.4528537015738,71.4528537015738,100.0,B+,B-,A-,72.201945080487,57.4598068394024,79.1112231542703,A,A,B,A-,A-,A,D,B,C,B+,84.8314606741573,84.1818181818182,66.2055335968379,79.1814946619217,77.8242677824268,91.6370106761566,14.8648648648649,61.23046875,37.0256696428571,69.2577030812325
KMI.N,A,B-,85.1747498298828,54.5438966540718,23.9130434782609,A,B+,A,88.9076659697164,73.110234545207,90.9651603986648,A,A+,A-,A+,A+,A,B,A,D+,A+,87.5757575757576,96.4088397790055,83.0357142857143,98.0978260869565,91.7241379310345,85.5978260869565,62.7118644067797,83.7751116071429,21.4704241071429,97.2455648926237
DVN.N,B-,B-,53.1850899413979,53.1850899413979,100.0,B+,C,C+,67.3106223069129,39.8230273011982,45.1202239789196,A-,C+,D-,B+,A-,B,C-,D+,A,A,77.843137254902,47.2826086956522,0.0,73.936170212766,81.390134529148,59.3971631205674,29.1666666666667,16.8666294642857,86.4815848214286,84.6171802054155
RCL.N,B+,B+,70.9368829123663,70.9368829123663,73.8095238095238,A-,C+,A,77.350180493117,50.0,83.5112568470776,A-,A+,D-,A-,A-,A-,B+,C+,C+,C+,82.6492537313433,98.3636363636363,0.0,79.6416938110749,75.1184834123223,82.2475570032573,74.4755244755245,50.0,50.0,50.0
VTRS.OQ,A-,B+,77.2078366969138,67.3076220521606,57.4074074074074,A,B,B+,89.6959915727566,64.4460067012916,69.1609862242647,A-,A-,D-,A,A-,A+,A+,C+,A+,A,79.9694189602447,80.2052785923754,0.0,88.5746606334842,80.3030303030303,96.9457013574661,97.3995271867612,49.2047991071429,98.6746651785714,89.3090569561158
CAH.N,B+,B+,73.3476386068718,73.3476386068718,86.6666666666667,B+,B+,B+,73.8263969324026,72.5321316582464,73.4840421006962,B+,A-,B,A,B+,A,C+,B+,B+,A-,74.0909090909091,77.1551724137931,60.4477611940298,84.8863636363637,74.645390070922,89.8863636363636,41.7633410672854,70.0654152445961,73.7627986348123,83.0197132616487
MKC.N,A-,A-,82.1847122152043,82.1847122152043,100.0,A-,A-,A+,78.5578050412123,75.7217079540149,93.7569793774544,A+,A+,A,A-,A-,A+,B,A,C-,A+,97.4390243902439,91.9664268585132,84.2995169082126,77.5345622119816,82.3529411764706,93.64896073903,66.0847880299252,86.9559151785714,25.68359375,94.6078431372549
IEX.N,B,B,58.58895291973,58.58895291973,100.0,B-,A-,B-,50.6311153919845,76.543012791499,52.3219106957926,B-,D+,B+,C+,B+,B,D-,A+,D,A-,53.5426731078905,18.5575364667747,67.8015564202335,47.125567322239,73.4676007005254,66.6414523449319,7.12074303405573,96.7434584755404,9.68430034129693,75.828853046595
VLO.N,B+,C+,71.2094285311193,46.3805763345252,21.551724137931,B+,A-,B,71.3507025470507,79.2730399451447,65.5397352976404,B-,B+,A-,A+,B+,A-,C-,A-,B-,A+,55.4901960784314,66.8478260869565,77.2727272727273,92.7304964539007,66.8161434977578,81.0283687943262,29.1666666666667,83.1891741071429,57.91015625,91.7366946778711
EXPD.N,B-,B-,57.6101006091479,57.6101006091479,83.3333333333333,B-,A-,C+,53.481544047786,80.4634013072855,43.0382863021752,C,C,C+,C-,B+,B-,A-,A,A,C,39.7222222222222,39.4179894179894,50.0,30.8290155440415,72.258064516129,50.259067357513,75.5434782608696,87.0733788395904,88.5807736063709,35.2374551971326
LH.N,B+,B+,72.5295756434914,72.5295756434914,79.3103448275862,A-,B,B+,79.2225325884544,64.7213894238251,72.0828514149125,A,A-,D-,A-,A,B,A,B-,A,A-,86.7424242424242,79.0076335877863,0.0,81.2849162011173,90.0,61.1731843575419,87.5,54.5061383928571,91.0016741071429,76.3772175536881
SW.N,A-,B+,77.878665732839,71.0821900092766,64.2857142857143,A,B,A-,84.169226615213,66.4320987654321,78.3922924901186,B+,A,A-,A,A,A+,B,B-,A-,A+,67.6136363636364,88.3333333333333,80.6666666666667,84.2391304347826,87.3493975903615,97.2826086956522,63.2183908045977,56.4814814814815,80.5555555555556,95.0
DRI.N,C+,C+,47.0839257653495,47.0839257653495,100.0,B,C-,C,65.2021587189657,30.5868411073189,35.2169649071342,B,D,D-,B,C+,B-,A,C,D+,D-,58.5766423357664,15.7801418439716,0.0,64.4694533762058,42.5764192139738,51.1254019292604,83.4448160535117,38.6660978384528,24.047212741752,0.0
MAA.N,B,B,64.8758891345497,64.8758891345497,100.0,B,A-,B-,61.5454838755867,77.2783844440554,56.9253621490913,B,B,C-,C+,D+,B+,A,B+,A-,A,60.1333333333333,61.4321608040201,27.1929824561404,45.1338199513382,21.0526315789474,70.6812652068127,83.3762886597938,74.5396205357143,81.5150669642857,84.6171802054155
JNJ.N,A,C+,90.035491017959,46.8559808030971,3.67647058823529,A+,A-,A+,97.6227405290719,77.0538322280037,92.2758581672211,A+,A+,B,A+,A+,A+,A+,B+,A-,A+,97.6449275362319,96.5827338129496,61.4583333333333,99.6287128712871,95.3917050691244,98.3910891089109,97.6744186046512,73.8596997690531,75.8227482678984,94.8711204629143
JNJ.N,A,C+,87.4175566669984,47.4124820372029,7.40740740740741,A+,B+,A+,97.6822104708495,67.7455174778245,93.3249444004483,A+,A+,B,A+,A+,A+,A+,B-,A-,A+,98.6238532110092,97.5073313782991,63.1147540983607,99.8868778280543,95.4545454545455,98.5294117647059,97.3995271867612,57.7985491071429,82.9938616071429,94.6078431372549
COR.N,B+,B+,69.8774184217423,69.8774184217423,84.8484848484848,B,A-,B-,66.5699204376798,82.0330001916482,53.1616125126923,B+,A+,D-,A,C+,B+,B+,A+,C-,A+,71.3983050847458,91.7338709677419,0.0,86.7781155015198,45.7013574660633,66.7173252279635,71.2074303405573,95.7764505119454,28.1712172923777,94.1084229390681
SHW.N,B+,B,71.2269963710764,66.4958511267147,61.7647058823529,B,B+,A-,62.3089380999674,73.1229757528011,78.7072840565414,A-,B+,A,B,B,A,C+,A-,C+,A,77.7641277641278,72.4586288416076,85.5519480519481,59.6064814814815,58.7988826815643,84.6064814814815,49.2700729927007,79.0318080357143,41.6713169642857,90.7563025210084
GD.N,B+,B+,69.0905409311108,69.0905409311108,100.0,B+,A,C+,69.9274453438916,83.578838653517,47.7867661829926,B,A-,D-,A,C+,A-,A-,A+,A,C,66.5094339622642,81.5315315315315,0.0,85.0806451612903,48.3516483516484,76.6129032258064,82.4786324786325,91.8387276785714,87.59765625,36.2511671335201
SBAC.OQ,B,B,64.6256764461602,64.6256764461602,100.0,B-,B+,B+,53.0428366782961,68.3721952322596,70.735802823642,B+,A,D-,A+,C,C-,C,B+,B,B+,71.4666666666667,88.8190954773869,0.0,93.7956204379562,40.7017543859649,26.6423357664234,38.2731958762887,70.4380580357143,60.8956473214286,69.2577030812325
MPWR.OQ,B,B,62.6136279998481,62.6136279998481,100.0,B-,B+,B+,53.1308028897035,67.1728422245872,71.8531673390143,B-,B,A+,B-,B-,A-,C-,B+,B,B+,50.8583690987125,63.2780082987552,95.0867052023121,54.0697674418605,55.0691244239631,75.3875968992248,26.3052208835341,68.4442548350398,58.7172923777019,73.4991039426523
COP.N,B,C+,63.0080770901724,46.1592109588793,29.3103448275862,B+,C,B,74.025190516826,38.2999666880641,66.4587076296562,A-,A,C-,A+,B+,A,C-,D,B+,A+,80.5882352941177,85.6884057971015,27.2727272727273,98.7588652482269,66.8161434977578,85.9929078014184,29.1666666666667,15.72265625,74.2606026785714,97.2455648926237
ORCL.N,C+,C+,47.8993804384228,47.8993804384228,76.4367816091954,A-,D+,B-,76.4666612679683,21.2518779873159,54.7257121536018,A+,A+,D-,A,A+,A+,C,D-,C,A-,98.9523809523809,93.5688405797101,2.13414634146342,88.0704041720991,95.5818965517241,94.5893089960887,34.2069892473118,6.27886836027714,33.8481524249423,77.2225144660705
AMP.N,A-,A-,79.7212625824544,79.7212625824544,100.0,A-,A,C+,79.2598164354555,89.5424046354653,48.2830078565634,C+,B,C+,B+,D-,A+,A+,A+,A-,A+,48.5197368421053,63.2492113564669,42.2018348623853,67.3969072164949,0.0,96.520618556701,94.4126074498567,92.1456473214286,79.0597098214286,92.250233426704
NXPI.OQ,A-,A-,79.5503670803741,79.5503670803741,88.4615384615385,A-,A,B+,81.1145930269838,87.5708061002179,70.7158572205829,A+,A+,C-,A-,A,A,B,A+,A+,C+,93.3476394849785,96.8879668049793,32.3699421965318,81.2015503875969,87.0967741935484,90.1162790697674,61.2449799196787,92.7777777777778,97.2222222222222,47.0588235294118
CPRT.OQ,B,B,58.8121070676012,58.8121070676012,100.0,A-,B-,D,75.204897450471,57.9437981414201,14.6530903521895,C+,D-,D-,B-,B+,B+,A+,C+,B+,A-,43.9117199391172,0.07132667617689,0.0,51.1750881316099,71.3464696223317,71.2690951821387,97.4220623501199,49.047212741752,74.3316268486917,77.844982078853
TXT.N,B+,B+,73.9821256019261,73.9821256019261,75.0,B+,A-,B+,68.6384448150709,83.0794878715375,71.4543445675522,B+,B,A-,B,C+,A+,A-,A,B+,B,70.2830188679245,61.7117117117117,82.0754716981132,61.6935483870968,48.3516483516484,94.758064516129,82.4786324786325,90.2204241071429,74.90234375,59.640522875817
T.N,A,C+,83.6717647572493,46.1628054555477,8.65384615384615,A+,B,A-,93.3819181932732,66.0091094066653,81.308812385514,A+,A,B-,A+,A,A+,A+,B,C+,A+,94.5876288659794,88.1909547738694,58.2677165354331,95.1388888888889,85.0828729281768,95.1388888888889,98.0952380952381,65.8276450511945,47.8811149032992,94.1084229390681
MTCH.OQ,B-,B-,51.8931763170778,51.8931763170778,78.4090909090909,B+,C,C,70.8676198281033,40.9634018537971,33.8620774130328,B,B-,D-,C+,B-,B+,A+,C-,A,C+,65.0477707006369,54.8076923076923,0.0,44.8538011695906,53.5398230088496,73.6257309941521,92.5211097708082,26.4927455357143,85.3376116071429,46.7553688141923
NDAQ.OQ,A-,A-,78.812372527174,78.812372527174,100.0,A-,A,C+,79.1003486462067,88.8531271883754,44.5325908770034,A+,A-,D,A,A,A,C+,A+,B-,A+,96.5460526315789,80.9148264984227,9.1743119266055,89.819587628866,90.546218487395,87.5,42.9799426934097,96.2751116071429,56.8219866071429,99.7899159663866
FFIV.OQ,B+,B+,68.053755944641,68.053755944641,100.0,B+,A-,C-,70.0657124859562,78.9271369795426,26.0340920523048,C+,C+,D-,B-,C+,A-,A-,A,A,D+,48.4779299847793,44.4365192582026,0.0,52.9377203290247,48.6863711001642,80.5522914218566,77.9376498800959,87.3009101251422,87.1302616609784,24.7535842293907
LEN.N,C,C,37.8120011373913,37.8120011373913,100.0,D+,C-,B,23.975090814738,32.2795272622938,58.7430011737408,C,D+,A+,C-,D-,B,D+,C-,C-,C+,38.4375,19.2073170731707,97.463768115942,30.9248554913295,0.0,60.9826589595376,17.6829268292683,31.3755580357143,26.7159598214286,45.1447245564893
CDNS.OQ,A-,A-,75.9096945835867,75.9096945835867,100.0,A,B,B+,90.3077606691958,65.5882049000156,68.9868779127234,A-,A,B-,A+,B,A+,A+,B-,A+,A-,81.6082802547771,83.5059171597633,52.2613065326633,93.1578947368421,61.3274336283186,95.1461988304094,97.7683956574186,55.4547991071429,92.1735491071429,76.3772175536881
NVDA.OQ,A-,B-,76.1182202810003,51.6954737768638,27.2727272727273,B+,A,B+,73.8045855657346,89.7125021883753,67.9708997583448,A,A+,C-,A+,B-,B+,A-,A,A,A+,84.6666666666667,95.4935622317597,33.2278481012658,97.0238095238095,57.0731707317073,69.6428571428571,81.3807531380753,88.8811383928571,90.52734375,92.6470588235294
WELL.N,A-,A-,80.5794257308097,80.5794257308097,100.0,A-,A-,A,76.5350748104468,80.6867547366169,83.742168990315,A,A-,A-,A+,B-,A,C,A+,D+,A-,86.2666666666667,81.5326633165829,81.9298245614035,95.2554744525548,55.6140350877193,88.4428223844282,38.2731958762887,98.3119419642857,22.4748883928571,79.8786181139122
PLD.N,B+,B+,73.4423050904907,73.4423050904907,100.0,B,A-,B+,66.5190941599911,78.374432238173,74.7863039508319,A-,B+,A-,B-,B-,A+,C,B+,A,A+,79.8666666666667,67.462311557789,81.9298245614035,56.0827250608273,55.6140350877193,97.4452554744525,38.2731958762887,73.0050223214286,86.7885044642857,92.6003734827264
ROST.OQ,B-,B-,56.5554596969815,56.5554596969815,100.0,B-,B,B-,56.7411199674979,58.7801691857298,51.6934623405596,A-,B,D-,B,C,B,B,B+,D,A-,78.2700421940928,64.0086206896552,0.0,59.6590909090909,40.990990990991,60.2272727272727,60.6299212598425,69.8521205357143,10.1422991071429,76.3772175536881
MRK.N,A-,A-,75.7652880603644,75.7652880603644,85.1851851851852,A+,C+,A-,93.1375969824354,44.4791484302054,83.025545889088,A+,A+,D-,A+,A-,A+,A+,C-,B,A+,96.4831804281345,95.7478005865103,0.0,99.4343891402715,80.3030303030303,99.8868778280543,97.3995271867612,28.8922991071429,63.0161830357143,94.6078431372549
