Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
TMUS.OQ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,245.298662798553,10.6180222844617,,,True,False,False,True,True,False,False,False,True,False,527.178550157785,0.179405712686619,,23721980.4,23721980.4,22599957.6,,,4255858.8,,True,True,22.8195030890262,1026832.0,1026832.0,,True,True,True,False,False,,,4255858.8,179405.712686619,,
CB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02164078838876,,,True,False,False,False,False,False,True,True,False,False,,,,,,,,,,,True,True,2.44485191976441,88000.0,88000.0,,False,,False,False,False,,,,,,
TXN.OQ,False,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,2674000.26832,15.13923,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,83.2331784058962,140.486578709831,,,True,True,True,True,True,True,True,True,True,True,727.561688432177,0.145200000000254,,10464519.76472,10464519.765,8865932.945,,,1519448.26984,,True,True,1228.02774525481,17662723.06,17662723.06,6397342.9,True,True,True,False,False,,,1519448.27,145200.000015544,,
MDLZ.OQ,False,True,True,False,False,False,True,True,True,False,False,False,True,True,,,,,,100,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,183.846502106528,148.925144545413,,,True,True,True,True,True,True,True,True,True,False,695.128019174269,0.034680706106912,,17981571.6,17965234.8,6728752.8,16336.8,,623613.6,16336.8,True,True,563.08953146745,14566000.0,14566000.0,,True,True,True,False,False,,,639950.4,35589.2362600831,,
BRO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
BALL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.887433374638,249.878011744151,,,True,True,True,True,True,True,True,True,True,False,1369.81390374332,0.104847150700602,,16137777.6,16137777.6,8189157.6,,,1692000.0,,True,False,813.24921483745,9580889.0,9580889.0,,True,True,True,False,False,,,1692000.0,104847.150700602,,
PFG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1586365936801,5.74028785733749,,,True,True,False,True,True,False,True,True,True,False,21.3669793850099,0.481404864222364,,314985.6,314985.6,230680.8,,,151635.6,,True,True,7.14815606951708,105375.97233,105375.97233,,True,,False,False,False,,,151635.6,481404.864222365,,
KEYS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5884792699876,36.6247772089134,,,True,True,False,True,True,True,True,True,True,False,205.088728793865,,,882496.8,876754.8,620841.6,5742.0,,,5742.0,True,False,176.36997443644,758920.0,758920.0,,True,True,True,False,False,,,5742.0,6506.53917385309,,
PCG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3458384623714,93478.2479801734,,,True,True,False,True,False,False,True,True,False,False,127.579158227567,,,2185303.40128,99853303.40128,97956000.0,121856400.0,,,40802400.0,True,True,167155.876879745,2863213015.07315,1236742.65733,33251.04144,True,True,True,True,True,5,,,,,
RL.N,False,True,False,False,False,False,False,True,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,52.7236416064276,,,,True,True,True,True,True,True,True,True,True,True,92.8672263583083,,,586270.8,586270.8,,,,,,True,True,,,,,True,True,True,False,False,,,,,,
JPM.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,27874.8,,False,False,,,,,,,,,,,,,7.67518097527859,5.19412698026905,,,True,False,False,True,False,False,True,True,True,False,65.0196335983408,0.182247538301069,,7524072.0,7496197.2,6333012.0,27874.8,,1371243.6,27874.8,True,True,44.0015986864846,5091865.0,5091865.0,,True,True,True,False,False,,,1399118.4,185952.287537918,,
TTWO.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
CDW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,False,False,True,True,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
RMD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30759765014784,2.89868303870036,,,True,True,True,True,True,True,True,True,True,True,51.9673061971659,,,153668.0,153668.0,135475.2,,,,,True,True,28.3813429295035,83924.0,83924.0,,True,True,True,False,False,,,,,,
LNT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0430964807368,32514.4799682854,,,True,True,False,False,True,True,True,True,False,False,54.7341103955917,,0.266918505738433,199653.61449,33824358.0,33824358.0,82214506.8,,19705579.2,11267341.2,True,True,177201.437769005,646377684.55,646377684.55,,False,,False,True,False,,,30972920.4,155133281.604332,,
COO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.784161658445,,,,True,True,False,True,False,False,True,False,True,True,454.904506561356,,,1105827.365,1105827.36453,734672.8944,,,,,True,True,,,,,True,True,False,False,False,,,,,,
CMG.N,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,False,True,False,False,False,False,False,,,,,,,,,,,True,False,,,,,False,,False,False,False,,,,,,
PCAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3228378477922,,,,True,True,False,True,False,False,False,True,True,True,133.852943589183,0.086451180460417,,3426595.2,3426595.2,1466492.4,,,296233.2,,True,False,,,,,True,,True,False,False,,,296233.2,86451.1804604174,,
GNRC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
CHTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.017938874195,,,,False,False,False,False,False,False,False,False,False,False,411.666222358185,,,18839493.0,18808133.4,10361721.15,31359.6,,,31359.6,True,False,,,,,False,,False,False,False,,,31359.6,1664.56708787227,,
PWR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1226.82300132225,11.7083396792745,,,True,False,False,False,False,False,False,True,False,False,725.717384844792,,,8790000.0,8790000.0,22800.0,,,,,False,False,6.92597517633735,83888.47101,83888.47101,,False,,False,False,False,,,,,,
CCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3303.39215034276,647.914871173343,,,True,True,False,True,True,True,True,True,True,False,6640.1652244898,,,138281440.8,138281440.8,409276.8,,,,,True,False,1302.37695078031,27122000.0,5006398.0,,True,,True,False,True,3,,,,,
PM.N,False,False,False,False,False,False,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,48.6899569870059,20.7770063018278,,,True,True,True,True,True,True,True,False,True,True,275.638007945912,0.29,,7909157.0,7909157.0,2996251.2,,,2293655.53,,True,False,117.620408447759,3375000.0,3375000.0,,True,,True,False,True,1,,2293655.53,290000.0,,
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16941.5413080766,53.1466508025335,,,True,False,False,False,True,False,True,True,False,False,14532.8633598789,,,628677136.085,628677136.085,1761109.2,,,,,True,True,45.5904808247995,1972198.61,1972198.61,,False,,False,False,False,,,,,,
ESS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,True,True,False,False,,,,,978229.422,290751.822,17940.978,,,17940.978,True,False,,,,,True,,False,False,False,,,17940.978,,,
KHC.OQ,False,True,True,False,False,True,True,True,True,False,False,False,False,True,,17,22.0,13033000.0,31.08,100,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,264.597997131965,611.887369486353,,,True,True,True,True,True,True,True,False,True,False,720.190255034632,,,17988192.0,17988192.0,5636088.0,,,,,True,False,1665.45221603876,41598000.0,,,True,True,False,False,False,,,,,,
BLDR.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
JBHT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.39379977272,,,,True,False,False,True,False,False,True,True,False,False,2907.82539891403,0.073993554455992,,26650970.0,26650970.0,140000.0,,,1972000.0,,True,False,,,,,False,,False,False,False,,,1972000.0,73993.5544559917,,
CMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.189923253234,110.253379512597,,,True,True,True,True,True,True,True,True,False,False,628.892927852022,,,14823635.2024,14801716.3309,10847357.78126,28582.63,,,28582.63046,True,True,143.797220355522,3389444.281,3389444.281,29254.777,True,True,True,False,False,,,28582.63,1928.17953287007,,
PNR.N,False,False,False,False,False,True,False,False,True,False,True,False,True,False,,,,194600.0,25.06763,,,,,,,,,,5222.2,,,,,False,False,,,,,,,,,,,,,121.872078545244,80.3963256325066,,,True,True,False,True,True,True,True,True,True,False,389.948406123666,,,1176786.3,1171564.1,570272.62572,5222.2176,,,5222.2,True,True,257.240373782225,776300.0,776300.0,,True,True,True,False,False,,,5222.2,4437.67912661798,,
CRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.644253852768,,,,True,True,False,True,False,False,False,False,True,False,,0.076195098667108,,4479973.2,4479973.2,952653.6,,,341352.0,,True,True,,,,,True,,True,False,False,,,341352.0,,,
DECK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07668407353559,,,True,True,True,True,True,True,True,False,True,True,,,,,,,,,,,True,True,6.56846913316278,13271.17807,,,True,True,True,False,False,,,,,,
HPQ.N,True,True,True,True,False,True,False,True,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,77.3417572927654,169.37713309417,,,True,True,True,True,True,True,True,True,True,True,40.6451494315474,0.360071392608091,,2388146.4,2382613.2,1891076.4,5529.6,,859903.2,5529.6,True,True,89.012185989516,5230000.0,2629000.0,298860.0,True,True,True,False,False,,,865432.8,362386.82854619,,
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,False,False,True,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
LW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.50332515142,,,,True,True,True,True,True,True,True,True,True,True,3811.9661573273,0.013700000215159,,14319650.87,14319650.87,3293519.7,,,196179.22,,True,True,,,,,True,True,False,False,False,,,196179.22,13700.0002151589,,
TGT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.605408994179,229.41759634509,,,True,True,True,True,True,True,True,True,True,False,340.255082541536,0.116138407634056,,25640262.0,25259954.4,14661453.6,380307.6,,2977819.2,380307.6,True,True,147.393704549074,11107000.0,11107000.0,,True,,False,False,False,,,3358126.8,130970.845773729,,
NTAP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,38.9729612782244,12.4805083185055,,,True,True,False,True,False,False,False,True,True,True,123.973368695086,,,761940.324,761940.324,,,,,,False,True,39.7006182883176,244000.0,244000.0,,True,True,False,False,False,,,,,,
OXY.N,True,False,False,False,True,False,False,True,True,True,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,3227.93141946517,10079.6099458331,,,True,True,False,True,True,True,True,True,True,False,13011.2789663006,,,274902302.0,274849274.0,51602072.4,53028.0,,,53028.0,True,False,40629.3070806513,858416000.0,257770000.0,,True,True,False,True,False,,,53028.0,192.897620770015,,
IR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1428157127951,22.8136909459999,,,True,True,False,True,True,True,True,True,False,False,335.193931237,,,821862.0,821862.0,409287.6,,,,,False,False,84.8321709694523,208000.0,208000.0,,True,,False,False,False,,,0.0,0.0,,
TER.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0029784166456,6.18137246520653,,,True,True,False,True,False,False,True,True,False,True,118.492787471704,0.00910799862321,,271936.8,268167.6,101782.8,3769.2,,2476.8,3769.2,True,False,31.8414442050315,73075.0,73075.0,,False,True,False,False,False,,,6246.0,22968.5721094019,,
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74006400898287,,,True,True,False,True,True,True,False,False,False,False,,,,,,,,,,,True,True,18.2923170731707,149997.0,,49210.33,True,True,False,False,False,,,,,,
NOW.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.25110005865163,,,,False,False,False,False,False,False,False,False,False,False,81.8529960233346,0.205446102021664,,283247.136,283247.136,221437.98,,,58192.02,,True,False,,,,,False,,False,False,False,,,58192.02,205446.102021664,,
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73761676479453,,,True,True,False,True,False,False,False,False,True,False,,,0.014889648543183,,1013745600.0,1013745600.0,682815600.0,,,25261200.0,True,True,9.16729177071839,315703.194,315703.194,,True,,False,False,False,,,25261200.0,,,
BR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,False,False,True,True,False,False,,,,,,,,,,,True,True,,,,,True,,False,False,False,,,,,,
EMN.N,False,True,False,False,True,True,False,False,True,False,True,False,False,False,,,,189381.2,0.02,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,6530.30277890854,56926.5890877732,,,True,True,True,True,True,True,True,True,True,True,11713.9877062439,,,108623808.0,32935028.4,17833197.6,3602505.6,,,3114.0,True,True,102114.310363421,946906000.0,876354000.0,,True,,False,False,False,,,3114.0,28.6677484184683,,
AZO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7661649582876,,,,True,False,True,True,False,False,False,True,False,True,177.137066694364,,,2237589.58096,2236527.581,1616346.0,1062.0,,,1062.0,True,False,,,,,True,,True,False,False,,,1062.0,474.617869620383,,
TEL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.290942837139,92.221814472001,,,True,True,True,True,True,True,True,True,True,True,359.60696680907,0.000465601251595,,4377136.0,4372708.0,3694720.0,4428.0,,2038.0,4428.0,True,True,271.186125534012,3300877.52,3300877.52,22712.46,True,True,True,False,False,,,6466.0,1477.22163533415,,
FRT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5481896940045,,,,True,True,False,True,False,False,True,False,False,False,355.545914245534,0.227047965289274,,332715.6,316328.4,257047.2,16387.2,,75542.4,16387.2,True,True,,,,,False,,False,False,False,,,91929.6,276300.840718019,,
DUK.N,False,True,False,False,False,True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,108000,,,False,False,,,,,,,,,,,,,,132080.14436609,,,True,False,False,False,True,True,False,True,True,True,,,0.019351938728029,,1438982720.0,125280000.0,781632000.0,,,42973200.0,False,False,702924.932014833,17628654370.0,17628654370.0,,True,True,True,False,False,,,42973200.0,,,
KMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.721435567257,17.8348304325228,,,True,True,False,True,False,False,False,True,False,False,2096.66627299568,,,27694864.8,27691200.0,26892000.0,3664.8,,,3664.8,True,True,112.726171549701,,1489000.0,,True,True,False,True,False,,,3664.8,,,
DVN.N,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,2041.04082546511,836.179490850704,,,True,True,False,True,False,False,True,True,False,False,4802.04961414791,,,29868748.6,29868748.6,1119243.528,,,,,False,True,1967.31753294695,12236715.05493,,2901657.85641,True,,False,True,False,,,,,,
RCL.N,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,598.554161847891,285.272513769501,,,True,True,False,True,False,False,True,True,True,False,2144.74855901393,,,23486414.4,23486414.4,,,,,,True,True,1022.19289720502,11193687.8939,,,True,True,False,False,False,,,,,,
VTRS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.356641801004,240.800777496224,,,True,True,True,True,False,False,True,True,True,False,191.887309247424,0.146818923327896,,2206800.0,2206800.0,,,,324000.0,,True,True,282.857267075345,3253000.0,3253000.0,475000.0,True,True,False,False,False,,,324000.0,146818.923327896,,
CAH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.282804547338,208.931633249548,,,True,True,True,True,False,False,True,True,False,True,32.4348360602137,,,4960000.0,4955130.0,2323000.0,4870.0,,,4870.0,True,True,30.0806947332627,4600000.0,,500000.0,True,,False,False,False,,,4870.0,981.854838709677,,
MKC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0981250151832,87.1113353123939,,,True,True,True,True,True,True,True,True,True,False,261.374649362307,,,1397674.8,,,,,,,True,True,437.034820660508,2337000.0,2337000.0,,True,True,True,False,False,,,46332.0,33149.3420357869,,
IEX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8405153675564,7.476715425966,,,True,False,False,True,False,False,True,True,True,True,108.617878711337,,,255430.8,255430.8,255430.8,,,,,True,False,51.2675850787066,120563.21138,,,True,True,True,False,False,,,,,,
VLO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358.39486198975,,,True,True,False,False,False,False,True,True,False,False,,,,,,,,,,,False,False,1514.89974520882,164100000.0,164100000.0,,False,,False,False,True,2,,,,,
EXPD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,22.4131856182978,13.3053825598456,,,True,True,False,False,False,False,True,True,False,False,35.6751720286926,,,360907.2,360907.2,,,,,,False,True,21.1782394441308,214249.25695,,,False,,False,False,False,,,,,,
LH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.832916274871,,,,True,True,False,True,False,False,False,False,False,False,371.805569979576,,,4296139.0,4296139.0,1474647.0,,,,,False,False,,,,,True,,True,False,False,,,,,,
SW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7226.16166727571,10297.2938952909,,,True,True,True,True,True,True,False,False,True,False,9485.57835266131,0.000149671968935,,96210400.0,88222000.0,10368000.0,7987716.0,,14400.0,0.0,True,False,13516.9668991072,137100000.0,130900000.0,,True,True,True,False,False,,,14400.0,149.671968934751,,
DRI.N,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,808.749706374629,1451.41674370215,,,True,True,False,True,False,False,False,False,False,False,1197.07458786458,,,9345441.6,,,,,,,False,True,2148.32115126875,16771728.39584,,,True,True,True,False,False,,,,,,
MAA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0376868420696,,,,True,True,False,False,True,True,False,False,False,False,618.263276980068,,,1014580.548,1014580.548,863721.576,,,,,False,False,,,,222050.0,False,,False,False,False,,,,,,
JNJ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7902768892001,43.5435538695031,,,True,True,True,True,False,False,True,True,True,True,6.18806674206104,0.015343950162323,,1175076.288,1170307.368,667157.94,4768.92,,18030.312,4768.92,True,True,5.52262529976867,1048713.0,1048713.0,,True,,False,False,False,,,22799.232,19402.3419864975,,
SHW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,132.531146529678,55.1813971703369,,,True,True,True,True,True,False,True,True,True,True,463.10779406507,,,8290000.0,8290000.0,2680000.0,,,,,False,False,192.822108509117,3451670.0,,,True,,True,False,False,,,0.0,0.0,,
GD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,True,True,False,,,,,,,,,,,True,True,,,,,True,,False,False,False,,,,,,
SBAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203040.0,False,False,,,,,,,,,,,,,5.41583181336344,0.941582264636178,,,True,True,False,False,False,False,True,False,False,False,100.782023631955,0.109929078014184,,203040.0,,,,,22320.0,,True,False,17.5216973710008,35300.0,,,False,,False,False,False,,,,,,
MPWR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45314741136462,,,True,False,False,False,False,False,False,False,False,True,,,,,,,,,,,False,False,28.4207983402254,,24000.0,,False,,False,False,False,,,,,,
COP.N,False,True,False,True,False,True,False,False,False,False,False,False,False,False,,,,5518800.0,8.4,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,2776.05269695543,768.304539562665,,,True,True,False,True,True,True,True,True,False,False,7320.9307345957,,,237388500.0,237388500.0,4220240.0,,,,,True,False,2026.15185345093,65700000.0,14400000.0,,True,True,False,True,False,,,,,,
ORCL.N,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,17.5008469123397,3.54638730567816,,,True,True,True,True,True,True,True,True,True,True,111.914084757383,0.33,,4407512.4,4397338.8,4155332.4,10173.6,,1454479.092,0.0,True,True,22.6783704524795,893142.26353,893142.26353,408416.72383,True,True,True,False,False,,,1454479.092,330000.0,,
AMP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04030700716853,,,,True,False,False,False,False,False,False,False,False,False,12.1982103956555,,,157234.932,157234.932,,,,,,False,True,,,,,False,,False,False,False,,,,,,
NXPI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,116.511782341704,202.96455597312,,,True,True,True,True,True,True,True,True,True,True,707.877844867627,0.276468756827975,,6096244.0,6096244.0,5343497.0,,,1685421.0,,True,False,1233.12947050627,10619711.0,10619711.0,8748915.0,True,True,True,False,False,,,1685421.0,276468.756827975,,
CPRT.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
TXT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.825881866299,261.097286766552,,,True,True,True,True,True,False,True,False,True,False,433.124330661323,,,6051613.148,6051613.148,3284929.31,,,,,False,False,277.975400801603,3883872.3,3883872.3,,False,,False,False,False,,,,,,
T.N,False,True,False,False,False,True,False,True,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,162.114309706385,26.4562165739115,,,True,True,True,True,True,True,True,True,True,False,434.23942397763,0.004590267416038,,62117949.6,62114472.0,50789282.4,3477.6,,285138.0,3477.6,True,True,70.8656272631947,10137327.98,10137327.98,,True,True,True,False,False,,,288615.6,4646.25123428092,,
MTCH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
NDAQ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,9.77546718583133,13.5334403735184,,,True,True,False,True,False,False,True,True,False,False,49.1372125762553,0.817269179860072,,209422.8,209422.8,209422.8,,,171154.8,,True,True,68.0269826372595,289931.0,289931.0,0.0,True,True,False,False,False,,,171154.8,817269.179860073,,
