Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLDR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBHT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNR.N,True,False,False,False,False,True,False,True,True,False,True,False,True,False,,17,,116500.0,22.87004,,,,,,,,,,3891.0,,,,,True,True,,,,,,,,,,,,,60.421913287979,27.8304505886839,,,True,True,True,True,True,True,True,True,True,False,270.878833153718,0.227392235466512,,1105944.1,1102053.1,520189.11216,3891.0,,251483.1012,3891.0,True,False,124.767316547467,509400.0,509400.0,,True,True,True,False,False,,,255374.5,230910.857067731,,
CRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECK.N,False,True,False,False,False,False,False,False,True,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1.6891853930627,2.28098475104645,,,True,True,True,True,True,True,True,False,False,True,5.51875775027638,,,20018.1348,20018.1348,20018.1348,,,,,True,True,7.45223249312848,27031.4084,,,True,True,True,False,False,,,,,,
HPQ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGT.N,False,True,True,False,False,False,False,False,True,True,True,False,False,True,,,,4154730.0,37.0,100,,,,,,,,,517798.0,,,,,True,True,,,,,,,,,,,,,222.348074840249,119.83242934166,,,True,True,True,True,False,False,True,True,True,True,190.939479472141,0.342900582837333,,20835316.0,14057199.0,9954166.0,517798.0,,7144442.0,517798.0,True,True,102.905058651026,11229000.0,11229000.0,,True,True,True,False,False,,,7662240.0,367752.521728012,,
NTAP.OQ,False,False,False,False,False,True,False,False,True,False,True,False,True,False,,2,,92400.0,56.0,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,40.1972476257532,10.415701849953,,,True,True,True,True,True,True,True,False,True,True,100.091698019491,,,636783.3828,,515794.54006,,,,,True,True,25.9352404904118,165000.0,165000.0,57750.0,True,True,False,False,False,,,127356.67656,200000.0,,
OXY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TER.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR.N,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,21.2286122971033,,,,True,False,True,True,False,False,True,True,False,False,86.9028093686605,,,565459.2,561466.8,327452.4,3992.4,,,3992.4,True,True,,,,,True,,True,False,False,,,3992.4,7060.45635122746,,
EMN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZO.N,False,False,False,False,False,False,False,False,True,False,True,True,False,False,,,,,,,,,,,,,,,10036.0,,,,,False,False,,,,,,,,,,,,,99.4699172167975,,,,True,False,True,True,False,False,False,True,False,False,340.92026140454,,,6303707.0,6293671.0,1891112.1,10036.0,,,10036.0,True,False,,,,,True,,True,False,False,,,10036.0,1592.07907347217,,
TEL.N,True,True,False,False,False,False,True,True,True,True,True,True,True,False,,30,30.0,1039000.0,42.16204,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,88.7950865514138,48.8261978943493,,,True,True,True,True,True,True,True,True,True,True,281.838687283055,0.756526026852473,,4465734.0,4465734.0,3895479.0,,,3378444.0,,True,False,154.97604714421,2455595.467,2455595.467,7570.82,True,True,True,False,False,,,3378444.0,756526.026852473,,
FRT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTRS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAH.N,True,False,False,False,False,False,False,False,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,167.048520015878,144.969942170038,,,True,True,True,True,False,False,True,False,True,False,21.387105591486,,,4851173.0,,2107685.0,,,,,True,False,18.56040065777,4210000.0,,,True,True,False,False,False,,,5154.0,1062.42345923347,,
MKC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,56553.38062,13.78,,,,,,,,,,14950.8,,,,,False,False,,,,,,,,,,,,,,23.0462762624594,,,True,False,True,True,False,False,True,True,True,True,,,,,,473050.8,14950.8,,,14950.8,True,False,125.551239372247,410401.89126,,,True,True,True,False,False,,,14950.8,,,
VLO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPD.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,False,False,False,True,True,False,False,47.2038952824462,,,500385.6,500385.6,344314.8,,,,,True,True,,,,,False,,False,False,False,,,,,,
LH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRI.N,True,False,False,False,False,True,False,False,True,False,True,False,False,False,,,,6660784.72354,36.0,,,,,,,,,,2520.0,,,,,True,True,,,,,,,,,,,,,536.567499273548,958.528562449989,,,True,True,False,True,False,False,False,False,False,False,898.577699736611,5.3781217024e-05,,10234800.0,10232280.0,4196268.0,2520.0,,550.44,2520.0,True,True,1605.22654082529,18283530.3,,,True,True,True,False,False,,,3070.44,300.0,,
MAA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNJ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COR.N,True,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,54.7977885915881,39.9660844271601,,,True,False,True,True,False,False,True,True,False,True,9.08566719628433,0.08960764711829,,2670810.0,2670810.0,1098371.0,,,239325.0,,True,True,6.62651817850037,1947922.0,1947922.0,,False,,False,False,False,,,239325.0,89607.64711829,,
SHW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPWR.OQ,False,True,False,True,False,True,False,False,True,True,True,True,False,False,,,,,,,,,,,,,,,1951.2,,,,,False,False,,,,,,,,,,,,,8.62670704441998,3.74599746796723,,,True,True,False,True,False,False,False,True,False,True,110.601603914639,0.392006842850401,,244108.8,242157.6,222696.0,1951.2,,95692.32,1951.2,True,True,48.0268225272983,106000.0,106000.0,,False,True,False,False,False,,,97643.52,400000.0,,
COP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXPI.OQ,False,True,False,False,True,False,False,True,True,True,True,False,True,False,,5,55.56,3603910.0,29.0,,,,,,,,,,,,,14101.2,,False,False,,,,,,,,,,,,,104.126358632203,192.429036296814,,,True,True,True,True,True,True,True,True,True,True,528.541874108134,0.384171404010471,,6667027.2,6652926.0,5865775.0,14101.2,,2561281.2,14101.2,True,True,976.763278896464,12320892.0,12320892.0,12378371.0,True,True,True,False,False,,,2575382.4,386286.469627723,,
CPRT.OQ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,28.3960937538039,,,,True,False,False,True,False,False,True,True,False,False,337.668106503387,,,1430640.0,1430640.0,,,,,,True,False,,,,,False,True,False,False,False,,,,,,
TXT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.N,True,True,False,False,False,True,True,True,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,175.713063201966,31.6745916561438,,,True,True,True,True,True,True,True,True,True,False,434.867904786817,1.94e-07,,53200000.0,53200000.0,45500000.0,,,10.3208,,True,True,78.3906617839393,9590000.0,9590000.0,,True,True,True,False,True,1,,10.3208,0.194,,
MTCH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFIV.OQ,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8.80240539722227,,,,True,False,False,True,False,False,True,False,False,False,39.9851568825192,0.35,,112603.0,112603.0,73191.95,,,39411.05,,True,False,,,,,True,True,True,False,False,,,39411.05,350000.0,,
LEN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDNS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA.OQ,False,False,False,False,True,True,False,False,True,True,False,False,True,False,,,55.0,184561.44,49.0,,,,,,,,,,3884.4,,,,,False,False,,,,,,,,,,,,,3.49429924286819,0.735753967323785,,,True,True,True,True,False,False,True,True,False,True,66.317327797138,0.389343148836488,,1788843.6,1784955.6,1594418.4,3884.4,,696474.0,3884.4,True,True,13.9636687180248,376656.0,376656.0,,True,True,False,False,False,,,700358.4,391514.607537518,,
WELL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROST.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,71.0715786883048,,,,True,True,True,True,False,False,False,False,False,False,165.751666149616,,,3098860.0,3098860.0,2657365.0,,,,,False,True,,,,,True,True,True,False,False,,,,,,
MRK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQV.N,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,True,False,True,True,True,False,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
VRTX.OQ,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,1.32729922578708,,,True,True,True,True,False,False,True,True,False,True,,,,,,,,,,,True,True,12.5044237348118,137800.0,,,True,,False,False,False,,,,,,
DXCM.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HII.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVS.N,False,True,True,False,False,True,False,False,True,True,False,False,False,False,,,,1120300.0,17.0,100,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,92.6384312939301,53.6077794872173,,,True,True,True,True,True,True,True,False,True,True,30.5465663980752,,,11388034.8723,11388034.8723,7560000.0,,,,,True,True,17.6766118843697,6590000.0,,,True,True,False,False,False,,,,,,
PH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUM.N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,43.2,,,,,False,False,,,,,,,,,,,,,27.3194201951118,12.6927933107185,,,True,True,False,False,False,False,True,True,False,False,9.82260340859877,0.044813280591078,,1156719.6,1156676.4,562258.8,43.2,,51836.4,43.2,True,True,4.56365010487343,537420.0,537420.0,,False,,False,False,False,,,51879.6,44850.6275851122,,
AXON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBH.N,False,False,False,False,False,False,False,False,True,False,True,False,True,False,,,,,,,,,,,,,,,6480.0,,,,,False,False,,,,,,,,1,,,,,,,,,True,True,False,True,False,False,True,False,False,False,,,,,,,6480.0,,,6480.0,True,False,,,,,True,True,True,False,False,,,6480.0,,,
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPAM.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,False,True,,,,,True,,False,False,False,,,,,,
NOC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE.N,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,67.1597846505526,133.980378469537,,,True,True,False,True,True,True,True,True,True,False,230.054221533695,0.27,,11880000.0,11880000.0,4989600.0,,,3207600.0,,True,False,458.946553059644,23700000.0,23700000.0,,True,,True,False,False,,,3207600.0,270000.0,,
HSY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,6.0308041025476,,,True,True,False,False,True,True,True,False,False,False,,,,,,54010.8,,,,,False,True,12.6305172195071,72980.0,72980.0,,False,,False,False,False,,,,,,
SLB.N,False,True,False,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,266.455254364861,59.8797911739483,,,True,True,False,True,False,False,True,True,True,True,486.19691917661,,,17643600.0,17643600.0,2937600.0,,,,,True,False,109.261759761911,3965000.0,2712528.0,157000.0,True,True,False,False,False,,,,,,
AWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMC.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,6.60955352045981,,,,True,True,False,True,False,False,True,True,True,False,33.5817973669147,0.532160893443378,,821343.6,821343.6,575114.4,,,437086.944,,True,True,,,,,True,,False,False,False,,,437086.944,532160.893443377,,
IT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECL.N,True,True,True,False,True,True,False,True,True,True,False,True,True,False,,,,4307356.0,46.03848,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,82.1578001220021,126.522441186465,,,True,True,True,True,True,True,True,True,True,True,385.946967868169,0.155122434516318,,6075345.6,6002262.0,1336122.0,,,942422.4,73083.6,True,False,594.355648163442,9355990.0,9355990.0,234186.0,True,True,True,False,False,,,1015506.0,167151.972391497,,
BXP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED.N,False,True,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,68.1660873976967,,,True,True,False,True,True,False,True,True,True,False,,,,,,,,,,,True,False,263.0135422129,4012534.6,4012534.6,,True,True,False,False,False,,,,,,
